Country_ISO,Control of Corruption: Estimate - WDI,FI_FSI_FSANL - Non-performing loans to total gross loans (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSKA - Regulatory capital to assets (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSKNL - Non-performing loans net of provisions to capital (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSKRTC - Regulatory Tier 1 capital to risk-weighted assets (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,GC_GOB_TAXD - Proportion of domestic budget funded by domestic taxes (%) - Goal 17 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,Government Effectiveness: Estimate - WDI,High-technology exports (% of manufactured exports) - WDI,ICT goods exports (% of total goods exports) - WDI,ICT goods imports (% total goods imports) - WDI,"ICT service exports (% of service exports, BoP) - WDI",Logistics performance index: Ability to track and trace consignments (1=low to 5=high) - WDI,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high) - WDI,Lower secondary school starting age (years) - WDI,Medium and high-tech exports (% manufactured exports) - WDI,Medium and high-tech manufacturing value added (% manufacturing value added) - WDI,Merchandise exports to high-income economies (% of total merchandise exports) - WDI,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports) - WDI,Merchandise imports from high-income economies (% of total merchandise imports) - WDI,"Primary education, duration (years) - WDI",Primary school starting age (years) - WDI,Regulatory Quality: Estimate - WDI,Rule of Law: Estimate - WDI,"Services, value added (% of GDP) - WDI","Services, value added (annual % growth) - WDI","Services, value added per worker (constant 2015 US$) - WDI",Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100) - WDI,Voice and Accountability: Estimate - WDI
SWZ,-0.04185796901583665,7.8074135254831,12.3485670452567,18.852130823790098,20.4400004639164,52.3361280517964,-0.2982208430767061,0.231421837373372,0.08,2.55,8.963139750729221,2.331045132465096,2.370239476867726,13.0,9.34503622778992,1.63023193204897,26.1750011837676,0.303289486489642,5.36724987071167,7.0,6.0,-0.396744579076767,-0.47066456079483004,48.4208880754558,2.4282156096058896,10795.1705201852,30.0,60.9875,-1.32532727718353
SYC,0.6001976728439329,5.46606365904674,7.00079451034766,30.118293830944705,20.7764295704053,85.2748644124115,0.6236382722854611,7.488984979079761,0.3,2.38,1.72141843519619,2.981400448501512,2.740858849982814,12.0,26.30815126345415,19.204876407715737,97.0446327584508,0.088332034287147,82.6304998846595,6.000000000000001,6.0,-0.017649978399276473,0.0599887408316133,61.5630454862737,4.866049166351801,48338.57543651756,20.0,51.18125,0.10165674239396981
SYR,-1.10248649120331,8.134098221751723,11.30603956545909,16.13737911840591,14.881234285324485,56.76330340198118,-0.44867593050003096,1.38292716055376,0.02,2.22,1.9181389901471202,2.63,2.37,10.0,22.6882301875185,21.5193516960411,54.7402961716712,0.754131658282527,50.5496308267038,4.0,6.0,-0.855281352996826,-0.5931276082992551,50.1345026330765,7.00137457739325,4629.89130664633,60.0,57.06875,-1.6966712474823
TCD,-1.39423859119415,9.91927521923457,5.29540947868442,20.969178082191796,11.312996777658402,37.288219707095045,-1.45710134506226,8.597664054625959,0.0,3.827768482683495,6.145009437094372,2.62,2.27,12.0,19.78409329782438,12.61635742206799,82.5097566150196,17.249944227277,42.0571442803975,6.000000000000001,6.0,-1.08066415786743,-1.51355981826782,26.4840061921648,6.13993647788564,4714.13205146026,20.0,40.63125,-1.36032783985138
TGO,-0.96742308139801,6.069324095241698,10.883957548165224,12.836875539329403,17.222195299636606,67.75459894859442,-1.38399815559387,0.0484325537184544,0.26,3.57,16.0460277427491,3.4199999999999995,2.4,12.0,12.37932379310933,19.52881673847808,36.2206491452564,12.603016037779502,51.4823938154112,6.000000000000001,6.0,-0.8872665762901307,-0.9355801343917851,50.6230186694827,4.218094750089049,2254.21726852899,20.0,60.80625,-0.952039062976837
THA,-0.36033946275711104,3.88785784505743,8.52694513123191,13.800344434055202,11.8938440975413,75.4507307217012,0.08329106867313378,26.2989283157735,18.93,14.18,1.37097421748553,3.4100000000000006,3.02,12.0,61.8201841877651,43.84136392447941,59.3100781541151,29.6011495405956,67.8009464053751,6.000000000000001,6.0,0.06181068345904329,-0.23362262547016097,49.5560986644794,6.811462325456618,10993.7553535528,60.0,56.35625,-0.49582150578498796
TJK,-1.297203540802,6.08782854089517,15.0798799393914,5.260188758738811,23.73524166321,51.03715559259679,-0.9316196441650388,0.0,0.0,2.3910062101116845,7.04221200780051,2.25,1.9,11.0,20.0982657177571,3.65088145858569,10.2799080033918,7.61216824820427,38.4168771566779,4.0,7.0,-1.0102697610855103,-1.21289575099945,45.0918966612836,10.7028686800707,3898.8333836005304,60.0,48.24375,-1.43107783794403
TKM,-1.43577635288239,11.95898784923851,14.125437463993878,22.240224206577622,20.70956381454008,32.0436671479251,-1.52704012393951,0.0,0.0,1.0228768797678758,11.125851400917165,2.38,2.14,10.0,15.399582192109875,13.756746663379818,23.9248787617929,36.2143043169717,44.565170059405,3.0000000000000004,7.0,-2.06142497062683,-1.4733161926269502,28.1435350051273,7.522762493496611,1381.01204261876,20.0,37.8,-2.04029369354248
TLS,-0.754676282405853,4.245115257178799,6.234331183797152,-8.8018767508728,11.7885421723118,95.2371523424734,-1.25159215927124,0.4002769546615134,0.0,2.1044760547468133,8.71651399070576,2.5749262955590355,1.906155118733546,12.0,12.729279857472246,11.581764625225244,80.5364291298878,2.07152588380479,14.5459209425021,6.000000000000001,6.0,-1.11062812805176,-1.18515872955322,68.9278978667205,10.172642180921597,4500.55200952074,50.0,57.31875,0.06165966764092449
TON,-0.3030763566493989,8.32993742232929,8.797629822943904,25.546707230323445,16.48273608051559,45.68250923130369,-0.2870224416255948,0.0387629183031452,0.0,6.36,2.82614791122762,2.6307876910834045,2.3151018606569194,11.0,20.8132244901693,1.61034607519409,94.7807670664343,5.21398923001554,80.9605230413117,6.000000000000001,5.0,-0.579521000385284,0.09988133609294877,53.59398087421,0.7603861101338941,13699.4423223261,20.0,48.96875,0.29281359910965005
TTO,-0.20810137689113598,6.09051435994959,11.3867483270508,14.8885870763295,21.6860588084845,76.2722185648453,0.33961752057075517,0.0922527285695638,0.05,3.07,2.84831846259437,2.9546847971112413,2.699546623891478,12.0,17.7003678500799,39.3785710829701,69.5072809910743,0.568791237852839,52.280246232662996,7.0,5.0,0.5396605134010313,-0.19858010113239316,45.5105190135062,10.7968084546774,27442.0436451171,40.0,56.9,0.5233462452888489
TUN,-0.11883476376533496,3.511414363956337,10.870568197957429,-1.0844742400819916,16.764301350151094,66.7783409949106,0.15801629424095218,8.00203925750649,6.53,6.31,6.11936040092789,2.56,2.43,12.0,45.0165359606083,7.47102020998968,81.7992012653558,0.447846618482428,78.2141233184121,6.000000000000001,6.0,-0.08730186522006975,0.03885332867503167,55.8976948687167,5.37648073592445,14686.5932877377,60.0,66.45,-1.41616463661194
TUR,0.025415224954485956,3.48959158482402,12.2794464333769,2.3553696211233404,17.0483244674228,54.1876922678076,0.315034985542297,2.19482435202622,1.84,4.47,1.31416499766797,3.09,2.82,11.0,42.5008974075838,30.2296722007995,67.9617223586306,2.87622793389071,69.4216754412513,5.0,6.0,0.312994033098221,0.04998012259602564,54.658291110913,5.30566555420704,29412.9763967014,20.0,68.85625,-0.08481650799512881
TUV,-0.2594193518161769,9.440929697756031,8.873681329771825,36.79754385618812,17.121058310298164,43.896703532671104,-0.49225419759750405,9.103507308372667,2.24761559547181,4.613663612955715,2.8198752823843,2.787169028786678,2.4901404848283484,12.0,20.06682887729841,17.60810565375387,19.5559867420359,69.6130645422911,59.7006272053881,6.000000000000001,6.0,-1.15294754505157,0.9928746819496153,53.59694137515933,5.516148986698502,26717.589145466074,30.0,37.38125,0.7213817238807682
TZA,-0.542279362678528,7.843761225213161,10.3042245853242,17.3582419565767,17.8000632761832,63.0180251741502,-0.6208833456039431,3.98282829372689,0.35,3.77,1.70185208267664,2.56,2.42,14.0,13.5848562546747,11.9631337783467,40.3824772092219,18.34275344767,55.0518363219265,7.0,7.0,-0.4623491764068601,-0.48634645342826804,43.3162282485783,7.84010702220235,2844.49596349455,50.0,67.64375,-0.13086801767349185
UGA,-0.923493564128876,1.86158193519678,11.2632577583634,2.7550927484856897,17.531480806199,61.9806257650305,-0.572281301021576,2.57100611671004,5.65,7.42,4.36137936664174,2.45,2.84,13.0,15.1635870645862,11.067156933628,41.1177763219894,2.31636079575283,46.8244239905989,7.0,6.0,-0.20133316516876218,-0.3968695700168612,44.7858823687755,7.04031196419375,3628.1894248760195,50.0,66.575,-0.518370270729065
UKR,-1.03196251392365,15.2665117708456,12.3928800027842,24.9684228401275,15.1059331302704,45.2468461938471,-0.820753991603851,3.445756503001045,1.07,3.19,3.9231734599225194,2.49,2.02,10.0,43.2549218376961,32.7358848841643,59.5927520656231,4.75498542451825,76.4530621132311,4.0,6.0,-0.4544402658939361,-0.844159185886383,55.4893203103736,4.15427750769824,4292.37163219282,60.0,65.29375,-0.08398202061653123
URY,1.2977014780044602,4.923324714639859,8.337811861248591,3.194201845553771,14.52620182765474,86.2856234115334,0.6333321928977969,7.26032715676365,0.05,5.64,7.720640791696649,2.78,2.71,12.0,23.9184258475563,13.797395025683802,36.1996050031654,8.084402506332,31.5765852454435,6.000000000000001,6.0,0.5993065834045408,0.7867906093597408,58.2442690748379,7.566791568575342,26425.7247837278,60.0,64.73125,1.14654517173767
USA,1.26525807380676,4.38774309355536,8.799975245355,9.405960466687684,12.456049665342201,41.8537654370964,1.5522720813751198,22.6194775165319,10.56,14.22,4.56270563272599,4.17,3.68,12.0,64.7454478093485,46.4771836293327,62.48235333761,10.4836393161629,50.1080743397719,6.000000000000001,6.0,1.4438453912735005,1.63102221488953,76.2772193576192,4.431518454272661,63267.654850400315,60.0,49.66875,1.1336270570755003
UZB,-1.30798542499542,0.965131048293637,12.3854799314985,1.4358279715543505,21.0039357582683,46.55139697031542,-0.7336423993110661,7.0541719993058765,4.297186741634924,5.200872792128084,5.1172256163519,2.96,2.2,11.0,36.7353550870319,19.7322339626267,28.2682886425505,34.536876099405,59.04563222425241,4.0,7.0,-1.5364773273468,-1.41664183139801,39.8595567411616,5.759866310043381,4345.36328828274,30.0,45.1875,-2.08567190170288
VCT,1.06810534000397,6.8014699080251555,7.389523734523587,34.003098605815154,14.031860962814838,76.5552970293128,0.7234234213829043,0.155865233476224,1.35,3.67,4.21969194086627,3.0784845977580497,2.7950510068768013,12.0,24.779125895832042,22.141652920067816,39.9664544318991,0.28441439534525,84.6314584379774,7.0,5.0,0.3216751813888551,0.883622527122498,63.95033172008791,-0.2846039142433342,16092.241218614101,30.0,51.93125,1.13384974002838
VEN,-1.2080090045929,6.109875968396101,7.084317082731123,15.43030132686678,12.008038750616254,67.20467502830141,-1.10220277309418,3.4768676994982037,0.02,7.57,4.70779220779221,2.84,2.06,12.0,8.11494404710718,34.2824658480257,68.5411334788896,8.49771067658747,54.33355512851061,6.000000000000001,6.0,-1.56311976909637,-1.66915047168732,39.031863218742,-0.07835990623758007,1381.01204261876,60.0,61.34375,-0.870534300804138
VNM,-0.6225432753562928,2.09259938242001,6.69884374235195,8.866391050888968,10.405352699278502,80.7894736842107,-0.24295505881309487,13.1303195968336,7.91,8.4,4.28675185261726,3.1,2.68,11.0,27.9860786960583,23.354649812589695,70.774172633426,22.1741038406838,56.1779377451254,5.0,6.0,-0.631919384002686,-0.5813049077987671,40.6273720032231,-7.65118165123612,4847.546166205411,60.0,63.425,-1.49696779251099
VUT,0.300518751144409,4.77150543510283,11.9016859243638,12.054746280063297,23.8129319889445,57.1566652367275,-0.26722359657287603,4.727692053209477,0.38,5.41,2.20960086207868,2.7464119304056207,2.354948141940605,12.0,16.961269033612762,12.93522873415583,53.4948746425474,45.5682993139949,72.9223096478498,6.000000000000001,6.0,-0.781638503074646,0.26405084133148216,61.728414056249605,2.690556616243201,13401.0258060943,30.0,56.1875,0.496133357286453
WSM,0.16947816312313096,8.339925770428176,8.457931830288333,28.387493957246754,15.186407972226341,69.7800958546569,0.0014012826140970343,1.27117267552834,0.1,2.37,2.9716244386769,2.748557081214675,2.320481037829123,11.0,19.754779064461175,16.74169725003115,99.4762969039454,0.520392450883176,83.2166709432611,6.000000000000001,5.0,-0.269351810216904,0.679114758968353,68.0848831828917,6.07953040887325,16565.781883523,40.0,55.4,0.4342229962348939
YEM,-1.19163048267365,7.531001388255623,11.813729602343477,15.51206185912036,18.703994028530914,22.4510948357253,-1.0318320989608798,0.572957457921701,0.04,1.34,7.14690797909064,2.63,2.46,12.0,6.12156797518704,1.91987663667477,33.3640825008777,29.0911640707092,62.67901572811219,6.000000000000001,6.0,-0.61578905582428,-1.09233939647675,33.1655432216092,7.605879556530709,7284.14337284295,40.0,49.93125,-1.3312314748764
ZAF,0.06539309769868842,5.79213600421705,6.78389119750208,37.22101391724989,13.077068795640201,67.3022526472028,0.19170241057872792,6.23857301454241,1.2,9.25,2.8724753591844,3.73,3.22,14.0,45.7228929344782,23.004236791890996,52.6705355045865,12.386809866885901,59.3403970868671,7.0,7.0,0.44557327032089195,0.09774945676326746,64.2752626096743,1.7452623373389404,19098.1038984781,60.0,58.23125,0.602090120315552
ZMB,-0.5183191895484919,14.8235944117762,8.98677777119571,11.205415273401202,19.1113918273872,72.4581223620498,-0.862070262432098,0.521350955025196,0.04,2.35,4.0457030812785,2.35,2.17,14.0,11.4554822902299,6.0808426310503,58.9818389663007,20.6468069980519,27.2456641099838,7.0,7.0,-0.5248323082923891,-0.49642807245254505,52.8064557009767,15.3870687002746,10063.6419584577,40.0,65.31875,-0.2430153191089632
ZWE,-1.37328672409058,5.647328933562238,6.40839145724199,20.123474519050223,13.839586297922423,104.21075098589,-1.53839468955994,1.94905108314283,0.05,5.78,0.73087129857166,2.1975995483382826,1.9608746976077913,13.0,18.4214357797548,24.6547467562082,30.9993919456151,9.79875810827277,12.320052917611202,7.0,6.0,-2.00182390213013,-1.83763182163239,57.83237533979371,15.4191810995248,6613.23995560874,20.0,43.31875,-1.47518157958984
