Country_ISO,Control of Corruption: Estimate - WDI,"Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) - WDI",FI_FSI_FSANL - Non-performing loans to total gross loans (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSERA - Return on assets (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSKA - Regulatory capital to assets (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSLS - Liquid assets to short term liabilities (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,Government Effectiveness: Estimate - WDI,High-technology exports (% of manufactured exports) - WDI,ICT goods exports (% of total goods exports) - WDI,ICT goods imports (% total goods imports) - WDI,"ICT service exports (% of service exports, BoP) - WDI",Labor force with advanced education (% of total working-age population with advanced education) - WDI,Logistics performance index: Ability to track and trace consignments (1=low to 5=high) - WDI,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high) - WDI,Lower secondary school starting age (years) - WDI,Medium and high-tech exports (% manufactured exports) - WDI,Medium and high-tech manufacturing value added (% manufacturing value added) - WDI,Merchandise exports to high-income economies (% of total merchandise exports) - WDI,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports) - WDI,Merchandise imports from high-income economies (% of total merchandise imports) - WDI,"Primary education, duration (years) - WDI",Primary school starting age (years) - WDI,Regulatory Quality: Estimate - WDI,Rule of Law: Estimate - WDI,SG_STT_ODIN - Open Data Inventory (ODIN) Coverage Index - Goal 17 - Reporting Type: G - Units: INDEX - Nature: E - SDG,"Services, value added (% of GDP) - WDI","Services, value added per worker (constant 2015 US$) - WDI",Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100) - WDI,Voice and Accountability: Estimate - WDI
POL,0.5066454410552982,26.388029505753217,2.43969763790079,0.7163113594678181,6.41355764123708,38.0256928883103,0.258881956338882,11.6325877772755,6.47,6.34,14.1348795269151,81.502,3.8000000000000003,3.4,11.0,53.91263043023469,32.9877483259369,90.174668756257,1.33510618995324,80.4847589019491,4.0,7.0,0.7173056602478028,0.42813479900360113,81.2,57.2217295257752,34623.3813771447,100.0,97.3,82.21875,91.425,100.0,0.6035019159317019
PRK,-1.60601854324341,0.911603049595537,26.981868941505425,2.8617694257389714,9.564502666772523,113.7154386463286,-1.46377837657928,0.0,0.0,0.21,4.700947022866348,62.063564387589665,1.9845535058061043,1.8156507540853113,12.0,0.0374855712953873,7.636569639766726,4.10188533854528,42.6088297565715,0.345732640928031,5.0,7.0,-2.39301609992981,-1.66243231296539,14.829734768810978,32.38807809068484,1089.69310153583,10.0,23.717127533337603,44.21875,6.0,5.0,-2.02407073974609
PRT,0.7289196252822882,23.1223938479372,0.24216660171932,1.8188103624913494,9.041237969884428,33.65609400006908,1.00113356113434,6.99049160072585,3.28,5.59,8.55830884319908,82.546,3.2,3.2,12.0,42.9323446854361,26.5178934542723,89.3016270419487,1.03341602430316,80.1538679319412,6.0,6.0,0.762673318386078,1.1122182607650797,63.0,66.1933718129425,42720.3941574426,100.0,96.8666666666667,84.65,80.275,100.0,1.2576935291290299
PRY,-1.0905796289444,6.697960920866315,2.93867130781921,2.0131403305833695,8.93166892856305,21.8217243258868,-0.6140151023864752,10.5619939338891,0.08,13.59,0.937192815179617,80.21961403494794,2.8,2.4,12.0,31.8007496624261,21.8266894279604,32.3473003762429,1.8316667596775602,31.5531464994434,6.0,6.0,-0.16990166902542095,-0.5914983749389651,49.7,47.7418134980514,10581.9312164631,70.0,68.1666666666667,83.725,59.575,75.0,0.003710370045155104
QAT,0.8040295243263239,30.3899993896484,11.405761851593718,1.1871314639962545,8.685067103441384,73.42239619625309,1.13661742210388,2.85969941273396,0.0,5.02,3.7085050647736697,61.51584451892589,3.6,3.1,12.0,31.2602440666681,62.4568932682989,60.9192020301764,20.4284961924884,61.7934400036473,6.0,6.0,0.8705167770385741,0.9171400666236879,46.3,38.541484553289,72623.625284103,80.0,63.43333333333331,65.84375,59.2916666666667,64.99999999999999,-1.04835486412048
ROU,0.016491658985614745,15.283466873163,2.65428482580143,1.5023478242347807,8.49269725365768,18.352051896519203,-0.0004623509012161376,11.85733755602,2.83,6.96,25.2834793088061,82.945,3.5,2.7,11.0,59.4003327482097,40.0123905256394,83.1005141758531,1.38085811193317,78.695044600412,5.0,6.0,0.36453306674957314,0.4034018814563751,58.5,60.3937908900332,30272.1529714119,100.0,94.2,73.98125,80.05,84.99999999999999,0.5662615299224849
RUS,-0.979839682579041,17.87091482797305,5.50983446091328,0.21022827070685599,6.68521555439725,102.770008001653,-0.6962637901306151,4.7801473309704825,1.0794047826059008,6.76013373224408,11.9490660488383,79.844,2.5,2.4,11.0,29.9892969116768,34.8668951522736,47.2009216858167,18.1787305879904,33.1789901562949,4.0,7.0,-1.14197266101837,-1.19659042358398,59.1,55.130009073009,17613.734048438,83.4,87.8666666666667,72.53125,71.175,89.99999999999999,-1.26177060604095
RWA,0.561417639255524,4.46000003814697,3.26461110632047,4.82616548712772,12.0448895895436,119.24515940674002,0.23207405209541276,4.78472979585672,0.8700000000000001,4.03,2.98529009908677,75.905,2.9999999999999996,2.5,12.0,4.26416344816965,7.20462525002955,42.9570196721707,1.82595603877579,33.6552297157783,6.0,6.0,0.16292978823185006,0.14774745702743505,54.7,46.4685596596172,5190.204640168509,80.0,71.1333333333333,71.975,55.275,60.0,-0.93596738576889
SAU,0.35730737447738614,31.333648886973602,1.7797403113852803,2.11946380706591,13.6773351621621,39.6574365111975,0.5822584033012389,0.29527343068195,0.0,3.953844057050217,4.86728330992001,77.347,3.5,3.0000000000000004,12.0,31.110598694381704,29.0502866139618,52.4775635983231,23.0195916555227,55.991712966700696,6.0,6.0,0.4185854792594908,0.2899137139320371,49.8,40.2066530479076,38965.7655711905,80.0,88.3666666666667,71.14375,77.425,64.99999999999999,-1.48439347743988
SDN,-1.41372871398926,8.07872009277344,31.39001353200184,1.7298601012373354,7.441150246973188,118.48865399829059,-1.68637764453888,0.0,0.0,0.21,0.05885456583569211,36.338,2.3,2.1,12.0,16.776379561375304,44.01629951063539,76.3301862771799,1.75686977941014,62.0550994637157,6.0,6.0,-1.58131110668182,-1.26009333133698,35.82568403707117,6.4480676740207,4766.13320925685,53.4,57.9333333333333,66.4625,18.766666666666698,20.0,-1.49446225166321
SEN,-0.013174303807318115,4.90400881209774,13.53809156861948,2.41897869320004,8.197499442160787,67.00551818106406,0.03978338465094558,2.30068688755071,0.0,1.355219723526026,13.69172292875,62.288,2.7235518259097233,2.4316534603624134,12.0,10.9778363175421,26.8109117172852,36.6682650671907,4.95341650430075,56.642556586530596,6.0,6.0,-0.296521306037903,-0.26876485347747797,48.7,49.79644402985479,5239.873101098009,100.0,82.1,72.13125,48.925000000000004,75.0,0.1769305914640431
SGP,2.0946998596191397,36.189998626709,0.5310817397767233,-0.06916899020064478,9.34095226835964,56.303741828417195,2.14423561096191,56.8269189876243,32.68,31.12,7.30999454281963,85.55,4.4,4.2,12.0,73.5014253069267,82.3295378566117,50.5039876634721,42.2647165625893,59.1170652485281,6.0,6.0,2.21437835693359,1.77819037437439,76.7,71.6014067935171,92399.8214972856,100.0,100.0,59.162499999999994,94.175,80.0,-0.0601325668394566
SLB,-0.184632152318954,9.440425224135062,16.911706231487965,2.0033332872171283,8.577050673967408,85.25789602858096,-0.67954033613205,9.242489738736243,3.4636500054864494,2.855112141564631,5.68249333538194,68.08476472079609,2.9,2.4,12.0,12.664788887186361,20.168913934508314,41.2850395105518,52.3248621624656,41.0158454042811,6.0,6.0,-0.7663862109184268,-0.24077463150024397,28.5,48.781890305192,3760.5582513273994,60.00000000000001,59.266666666666694,64.1875,18.5583333333333,50.0,0.3369799554347989
SLE,-0.5598890185356141,6.360443286065765,10.171785342873576,2.809973714100907,10.344263762796235,79.7210574504549,-1.17013084888458,5.117926619616678,0.6673187353021524,2.344715687911657,3.33597812710012,72.5821910621677,2.4606885254190622,2.2384576133115943,12.0,9.840608573877942,12.109699943675421,15.384576528743098,34.4080232824591,38.1267150798469,6.0,6.0,-1.05557787418365,-0.8309808969497678,44.7,42.1255781793652,3617.66083820972,80.0,65.7333333333333,72.48125,43.4166666666667,40.0,-0.14665475487709012
SLV,-0.642525255680084,11.721964345732943,1.80255600088239,1.9832171185432397,8.79153051685699,22.5847171618766,-0.3212590515613561,7.8500188873406,0.39999999999999997,5.38,8.96455490092851,76.943,2.9,2.4,13.0,18.0285461412979,19.1274927360563,48.16927531530559,0.7506693207511609,45.141142432131,6.0,7.0,-0.4627240598201749,-0.742217719554901,46.9,60.4550594726346,10057.0511610369,90.0,79.9,75.55,55.0166666666667,69.99999999999999,-0.37124487757682806
SMR,1.27027237415314,18.3899993896484,53.136388835916,0.29741407327013075,5.33066292354262,43.1159267635623,1.7711380720138499,16.48710260234139,3.0281130176736077,0.21,9.578747267899404,77.18,3.2022744939292203,3.1006665017695574,11.0,0.0374855712953873,13.112672471640085,79.5100176924164,2.48881034250917,95.1362212953644,5.0,6.0,0.5458997488021853,1.74985027313232,38.2,55.0819768141029,50983.418467772906,50.0,60.7,32.575,39.733557107741994,55.0,1.23140454292297
SOM,-1.79261124134064,4.26999998092651,27.9009497220008,2.3986789413927343,7.481937202862119,110.3891193682431,-2.02740406990051,0.0,0.0,0.21,8.91430754675852,41.45,1.8,1.5000000000000002,12.0,0.0374855712953873,31.32894558974792,88.4278793723788,1.03202387596441,15.924674133931802,6.0,6.0,-1.90015578269958,-2.28727889060974,23.5,30.04697075911649,1089.69310153583,60.00000000000001,47.8666666666667,65.7,6.0,40.0,-1.66894209384918
SRB,-0.45654243230819697,24.8500003814697,5.650360269828885,2.8655668953651783,9.868546842557484,77.16542193603172,0.06517598778009404,3.3838096436335694,1.43,3.5,24.362916235069,74.295,2.9,2.2,11.0,43.39323941914591,26.837013105113098,75.0238546464268,4.15474594973033,69.2453625891658,4.0,7.0,0.1370924413204188,-0.11395577341318103,63.4,54.2740773134141,18180.2654090053,100.0,74.9333333333333,82.7375,71.4333333333333,69.99999999999999,-0.09824799746274956
SSD,-1.85579764842987,0.911603049595537,25.14918486488819,2.227133133851266,8.849488106577182,110.00831295969103,-2.39076352119446,3.706298247240918,1.5525906492187762,0.30442845081285475,7.76300371705201,59.72511458561585,1.9851966496531896,1.7775952961840293,12.0,0.0374855712953873,11.900835094339035,58.8234980806748,40.6163058236186,12.566692093864102,6.0,6.0,-2.10399270057678,-2.05521702766418,2.8,34.73022625670622,1089.69310153583,20.0,37.7666666666667,50.85,7.46666666666667,30.0,-1.69699263572693
STP,0.30513954162597695,8.721388980822722,12.508816145339296,1.3158947266004029,8.4883109374126,61.37528994602413,-0.8350989818573,5.29429381815619,0.06,3.37,1.97193365868081,78.81762300499969,2.6509564440809887,2.438374119542623,12.0,18.649714231479454,18.175301010757348,90.8285886843924,0.107867642899966,54.09380605700381,6.0,6.0,-0.89024293422699,-0.634440541267395,46.8,78.5910726252264,12158.5156496133,70.0,61.033333333333296,61.474999999999994,51.6833333333333,35.0,0.2766012847423552
SUR,-0.40495333075523393,8.93062019348145,13.293194849619022,1.598656401368976,8.978419089515057,71.25232514220647,-0.9447071552276609,11.3501449837729,0.08,2.05,11.5990980818048,75.97769532817544,2.818572720276945,2.548586825468057,12.0,40.4897343878528,11.5348295070556,91.3351856362876,1.87082156048791,75.1953538348882,6.0,6.0,-0.789872884750366,-0.12830781936645508,47.5,48.0663465403299,17936.8266648716,40.0,67.1333333333333,64.06875,60.45833333333329,60.0,0.369401544332504
SVK,0.213295862078667,25.7726848924658,1.85551077468374,0.9595443824775399,7.27279899697618,39.7341914448567,0.3781346678733831,8.49041601420597,10.48,10.67,15.1236342505597,79.506,3.3,3.2,10.0,69.9107043588646,46.7430954273423,92.1021893461172,2.68178314111608,89.2999442102788,4.0,6.0,0.8502529859542848,0.6209987401962281,65.8,60.6244300812706,39110.5279340789,90.0,94.4666666666667,77.7625,80.125,100.0,0.8897835016250611
SVN,0.767268538475037,26.0893187512836,1.7502288020952899,1.4814936819072204,9.07114402173714,30.9542710406388,1.0685355663299598,8.56978643924213,2.17,3.26,8.39680736516209,79.313,2.9999999999999996,3.4,12.0,68.3449603077747,37.2318694968539,86.7307521235815,1.06214884027215,74.3166908746083,6.0,6.0,0.6949440240859992,0.9709051847457888,71.5,58.1702790663945,45279.8359534258,100.0,97.5333333333333,83.7625,82.225,100.0,0.9763334989547731
SWE,2.06152534484863,33.6641523203769,0.30429836634002,1.2087872009813503,6.6010283273021,23.8559076038203,1.5724048614502,17.2566541363702,5.27,8.69,21.8385546416356,78.467,4.1,4.0,13.0,56.7696013704674,49.929251915494994,89.2801303224064,4.63834866988178,86.9262205973743,6.0,7.0,1.68157696723938,1.68850898742676,72.9,63.6853972765011,88420.5406355189,100.0,96.0,83.33125,85.475,100.0,1.5261279344558702
SWZ,-0.7263033390045169,6.40754985809326,6.65323861949401,3.00650014864786,12.568958623468,42.929261828677,-0.7814041972160342,0.31591177017993,0.0,4.60187731562101,3.81029447438936,80.48415850389068,2.423117287977833,2.3286764085079015,13.0,17.6290819226318,2.23449063703394,6.08346414594144,0.109826502704666,10.9276020640241,7.0,6.0,-0.7189936041831971,-0.6454280614852911,13.7,50.775581861971595,13824.5450964401,80.0,22.3333333333333,70.0125,32.6333333333333,60.0,-1.22105753421783
SYC,1.69851016998291,25.220647520457184,12.244281748076219,0.5236589080007403,7.465826514922985,52.19029974186173,0.6618738770484919,25.0389916630188,7.457526872066016,5.669703569853097,0.595262151040012,78.53279674314184,3.284577017594502,3.224423636133647,12.0,34.123432585645,34.01383018157396,91.5328432363184,0.66210606123413,79.6709042720884,6.0,6.0,0.32758283615112316,0.46173733472824124,45.8,68.5396110646681,59051.463984755705,70.0,44.2333333333333,55.2125,57.29999999999999,69.99999999999999,0.5962479710578921
SYR,-1.7761851549148597,2.123898310263198,21.440710622043,1.6483530740499206,7.972153225390223,103.00242219083889,-1.75301361083984,1.0247078691462317,1.6568264409351412,1.0175917822883713,7.241977880215332,64.90802608573965,2.3,2.2,12.0,22.6882301875185,21.5193516960411,37.0448281776882,0.301991757925401,37.7568920261416,6.0,6.0,-1.82389974594116,-2.06914091110229,23.4,44.9390534854858,3057.11446131128,26.6,23.0666666666667,50.03125,11.6166666666667,30.0,-1.89541697502136
TCD,-1.48853802680969,2.6117964868522887,27.7035489488032,0.7398871447792429,3.99890203398205,103.355843605751,-1.42367351055145,13.977572768410488,6.924837357714161,0.8638851108721189,8.722097752217076,63.426847933514836,2.3523635467750026,2.264862019797004,12.0,9.929899902055041,10.680949602654193,72.2285292441671,22.355705324952698,34.7408902107016,6.0,6.0,-1.1493570804595903,-1.37356173992157,25.400000000000002,28.3478520444522,3997.1203928906402,63.4,59.20000000000001,68.2375,22.1916666666667,30.0,-1.47125339508057
TGO,-0.6376281976699829,4.44268989562988,1.3695384090296108,3.1921399033043816,11.185805845003255,60.77719747506102,-0.645623385906219,0.301071945203147,0.13,2.48,8.237436068884913,83.905,2.3,2.3,12.0,19.134993755859597,0.259529188603816,23.9842281052882,1.04186645517514,43.8131714234397,6.0,6.0,-0.562867999076843,-0.5503589510917659,42.599999999999994,48.7608627653264,2978.6990322788,100.0,63.9333333333333,74.00625,43.2,60.0,-0.755017638206482
THA,-0.4524443447589869,17.3500003814697,2.84095097015638,1.1684003682176003,10.2967672873081,32.3600959804251,0.12744416296482083,25.8377488104933,12.943154961536527,11.880607478053479,1.01418728502946,81.161,3.6,3.3,12.0,61.9279566303169,41.3556749806428,55.341782689886294,33.6655033297962,53.6009702231666,6.0,6.0,0.16501940786838495,0.06574741750955594,51.99999999999999,56.1587909124394,13476.4980266832,100.0,81.3,86.2125,67.3583333333333,84.99999999999999,-0.620351493358612
TJK,-1.43427646160126,8.13787625042798,11.070449839810017,3.5148257728173777,11.002819118286759,83.6554273754566,-0.7571308612823489,1.62712759033372,0.06824355622477168,2.4195299116456392,2.81101095897791,75.36934538084154,2.0,2.2,11.0,2.06798479767263,2.82279271629172,20.3414807820965,13.6756862108748,44.2445558472362,4.0,7.0,-1.19797742366791,-1.2555650472641,46.8,34.1105264182187,5149.0514897308,80.0,29.166666666666696,74.11875,52.95,30.0,-1.6736581325531
TKM,-1.43713247776031,9.59000015258789,18.791795904913858,3.079957272321142,10.517420795656099,120.69891289307262,-1.15899753570557,5.241169784048235,3.208426912387047,2.203795686389036,7.041275049261643,68.50355750648846,1.9538286225307913,1.8420987605159924,10.0,0.0374855712953873,7.445290586110062,4.53432570579522,71.8065062586991,23.9512861912254,4.0,6.0,-2.06706070899963,-1.4923115968704197,1.1,48.6177459520741,1089.69310153583,60.00000000000001,0.466666666666666,66.58125,11.6833333333333,15.0,-1.94626450538635
TLS,-0.2654680013656621,20.3700008392334,25.089535370592646,1.456927101578283,7.307097516690648,101.19377712132486,-0.7701401710510251,6.82976698503659,5.062632597670961,2.021359996145767,1.23327231851555,46.637,2.619621737917082,2.472344931378696,12.0,6.842463979455802,45.1292590515027,51.5045528133944,48.0447203489838,36.4506478084462,6.0,6.0,-0.472811251878738,-0.8803777694702147,38.2,36.3217129540431,3943.8816699422805,80.0,61.1,57.7,38.3166666666667,64.99999999999999,0.4897919893264768
TON,-0.4205450713634489,8.975042764893312,8.26126966134645,2.2286004685332905,15.2163259322645,73.8514338969323,-0.16662822663784002,0.552737028070169,0.0,3.5595728842902816,0.062293729770673094,80.09938065471458,2.573733097417538,2.2630365515681863,12.0,23.4548183224451,1.61034607519409,98.31113998051309,1.68886001948685,73.908846686127,6.0,6.0,-0.34782072901725786,0.5955382585525509,50.29999999999999,49.4278077254326,14273.058464709602,80.0,63.6,70.725,58.425,45.0,0.8500717878341671
TTO,-0.37944084405899015,10.1399097442627,3.09343080218533,2.4588852086930006,11.5610699329419,24.046536418574,-0.025543393567204666,0.0822278998582187,2.6221937927156107,4.998191373443017,5.36362437840105,70.726,2.5,2.2,12.0,43.6399629500258,39.3785710829701,77.4476746075108,2.07339628388538,64.9082269411817,7.0,5.0,-0.07409218698740008,-0.16856224834919004,34.6,51.098930295691694,30372.019507547102,70.0,61.33333333333329,64.01875,39.3833333333333,55.0,0.649312376976013
TUN,-0.29979693889617903,11.600806904180203,2.3709179950878845,2.031423750510292,9.672565018787052,56.71731384510818,-0.262752622365952,7.1898860861443,3.5691200026210796,4.0797625386787635,4.98020966140278,78.975,3.0195837522042432,2.6801749954787675,12.0,47.7463894006724,27.5702162198715,82.0324099167927,0.737586492500423,62.5519964671918,6.0,6.0,-0.41417589783668496,-0.11276213079690883,42.8,61.06874061006349,14895.370523552901,90.0,89.7333333333333,80.1125,61.408333333333296,55.0,-0.24810020625591292
TUR,-0.46810626983642606,20.9415740107689,1.9790175215955297,4.90411695471141,8.20392470211762,90.8646827204775,-0.199645325541496,3.66403554879462,0.7,2.97,3.18713136729223,77.288,3.5,3.0000000000000004,10.0,40.2706803701355,33.821791134472,67.3412492940776,2.20522110944505,68.0938797623339,4.0,6.0,-0.24463890492916104,-0.45968061685562106,57.4,52.1784720579494,39877.0025138308,50.0,86.8,85.8875,65.9166666666667,100.0,-0.9264043569564822
TUV,0.6525244712829591,9.742647067510608,15.395831474775783,1.0943470216912148,8.542139360030436,57.113368456145714,-0.31375274062156705,13.970873401141937,4.7784178193577596,1.525309341712582,6.91485373472703,80.912,2.8772409536411567,2.6615010160792774,12.0,24.558020159755813,8.067267259012999,83.3706356962526,15.127421563237998,95.1919008320534,6.0,6.0,-0.14496363699436213,0.8169859647750849,29.3,63.48399003773355,28442.794934525453,50.0,59.733333333333306,55.9875,26.3916666666667,15.0,1.2067147493362402
TZA,-0.3548822700977331,2.31976008415222,6.4329580835226,3.495753752936451,12.1237373977365,29.1007483652274,-0.460365831851959,1.70363565960126,0.13,2.42,0.8716191164918041,74.46462879741559,2.6361244059402877,2.4748485193267387,14.0,18.3565252318689,6.63925036447745,34.855276163884,7.09130075595555,44.9392203390731,7.0,7.0,-0.563533365726471,-0.462281912565231,45.0,30.6423919827317,3210.39953695028,90.0,70.7,78.45625,51.9,55.0,-0.6531969904899602
