Country_ISO,Control of Corruption: Estimate - WDI,FI_FSI_FSANL - Non-performing loans to total gross loans (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSKA - Regulatory capital to assets (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSKRTC - Regulatory Tier 1 capital to risk-weighted assets (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,GC_GOB_TAXD - Proportion of domestic budget funded by domestic taxes (%) - Goal 17 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,GR_G14_GDP - Total government revenue (budgetary central government) as a proportion of GDP (%) - Goal 17 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,Government Effectiveness: Estimate - WDI,High-technology exports (% of manufactured exports) - WDI,ICT goods exports (% of total goods exports) - WDI,ICT goods imports (% total goods imports) - WDI,"ICT service exports (% of service exports, BoP) - WDI",IQ_SPI_PIL4 - Data Sources performance index (Statistical Performance Indicators Pillar 4) (Index) - Goal 17 - Reporting Type: G - Units: INDEX - Nature: G - SDG,Labor force with advanced education (% of total working-age population with advanced education) - WDI,Logistics performance index: Ability to track and trace consignments (1=low to 5=high) - WDI,Logistics performance index: Efficiency of customs clearance process (1=low to 5=high) - WDI,Lower secondary school starting age (years) - WDI,Medium and high-tech exports (% manufactured exports) - WDI,Medium and high-tech manufacturing value added (% manufacturing value added) - WDI,Merchandise exports to high-income economies (% of total merchandise exports) - WDI,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports) - WDI,Merchandise imports from high-income economies (% of total merchandise imports) - WDI,"Primary education, duration (years) - WDI",Primary school starting age (years) - WDI,Regulatory Quality: Estimate - WDI,Rule of Law: Estimate - WDI,"Services, value added (% of GDP) - WDI","Services, value added (annual % growth) - WDI","Services, value added per worker (constant 2015 US$) - WDI",Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100) - WDI,Voice and Accountability: Estimate - WDI
ERI,-1.34441828727722,21.218154871836973,12.75338431614986,24.68284680751067,29.86872926036858,28.233888359038147,-1.7815113067627,7.817809382440261,0.0,1.3228997499577422,5.405915523203793,11.5583333333333,69.57879293241929,2.026418,2.006993,11.0,14.674679985918901,4.30488386976298,14.119096471731298,57.3765731128588,48.3406044685609,5.0,6.0,-2.11089396476746,-1.6622725725174,46.399326297526024,2.1803998165339444,4009.164272219584,16.6,0.333333333333333,37.44375,15.0333333333333,10.0,-2.17071104049683
ESP,0.5698260664939881,4.71813279786195,6.15140677490154,13.1288578788322,52.6486129174876,37.5126971877748,1.0948657989502,7.80248141094868,1.37,4.98,9.95251247370644,75.1916666666667,81.107,3.823157,3.477058,12.0,58.085435159661394,38.7726498388564,82.4165849333719,2.84064059843424,74.0051479615512,6.0,6.0,0.9964838027954099,0.9653528928756712,68.1684323760182,2.3177049423095206,59699.6586554961,100.0,90.9,69.3625,75.1916666666667,95.0,1.04160034656525
EST,1.23109316825867,2.17676369026511,13.9638640124111,34.54340526974,57.055450692688396,38.3214011467774,1.0545979738235498,21.9072583684186,12.53,11.53,9.44370841222239,79.4666666666667,81.154,3.254,3.4118250000000003,13.0,53.218944812500794,26.6356935759947,91.6945263378023,1.68557573552607,92.3716173679431,6.0,7.0,1.6879637241363499,1.19259226322174,60.8286220187256,2.9363030682139994,34365.0834500125,100.0,59.49999999999999,64.00625,79.46666666666668,100.0,1.2081975936889597
ETH,-0.442086547613144,3.6358669724093793,12.177619182282358,16.825836141390624,54.4672601232295,11.176010938905,-0.7142948508262629,6.82740269371127,1.26,5.75,2.39736829414932,38.4083333333333,76.14748185199724,2.178113,2.598943,13.0,31.819047358222704,16.0735929373477,57.88131406522601,21.7833144239526,47.7165019158913,6.0,7.0,-1.10960459709167,-0.5078186988830571,36.7245794030803,11.214100154475,2297.88496934137,90.0,40.4,70.26875,40.925,15.0,-1.40238106250763
FIN,2.18630695343018,1.04758761475179,6.56997239440927,21.9491570212991,56.490018911536,52.998372548478706,1.8416190147399898,10.052829776298,2.69,7.29,30.635528063973595,74.4166666666667,74.365,4.038539,4.005364,13.0,48.1196493739482,44.1065836529731,85.0025637610797,6.72975280699987,92.3366546342332,6.0,7.0,1.80655252933502,2.00771570205688,60.46904045578229,1.9308145334398905,79920.8894225999,100.0,92.3333333333333,70.55625,74.4166666666667,100.0,1.5321049690246598
FJI,0.33558577299118014,2.23687311841103,9.16668704973072,13.7968453491064,87.2322041233507,26.1673587648741,-0.2803813517093659,2.84203358700427,3.28,4.82,1.63103465905009,51.8416666666667,80.733,2.245696,2.331843,12.0,8.1377880026193,7.1072701575986,67.7492836276343,31.0653550983442,73.52548032276,6.0,6.0,-0.22808718681335396,-0.09010021388530737,54.53534858505301,0.07840818571696645,15067.993701998203,90.0,40.8333333333333,59.75625,55.141666666666694,30.0,0.028682542964816222
FRA,1.3282889127731303,3.4985274591648703,5.15137252858059,15.1058369140908,51.54704819305981,52.387888076292796,1.3806235790252699,27.9331801598168,3.98,6.67,7.0088538784033005,70.1416666666667,77.289,4.020638,3.713518,11.0,66.9941090565888,49.8948681430355,82.1496550952629,5.54324070878545,84.9727882410183,5.0,6.0,1.05861842632294,1.3515619039535498,70.602995081322,1.3171208249408395,83145.9318822921,100.0,83.3666666666667,70.89375,70.1416666666667,100.0,1.1369131803512598
FSM,0.7056511044502259,1.07514455176836,6.28615934155792,24.7867504341608,19.6445858251872,38.5698097377108,-0.044729530811309745,12.552512593245822,1.6407229907329086,3.8708207488514184,5.110575034168424,20.3583333333333,72.36190785847592,2.6251879810763254,2.9446644937333986,12.0,36.318051576298515,27.806605212086403,7.73720412807218,91.5264802174442,90.0697453703756,6.0,6.0,-0.959161698818207,-0.0025845784693957663,60.9888923076923,4.98762432344147,40375.90033182768,30.000000000000004,8.13333333333333,43.9375,28.4916666666667,15.0,1.14750099182129
GAB,-0.7587543129920961,9.03294748434874,4.66390125163836,7.74977009286633,51.6713714939974,17.3920987955645,-0.8326912522315979,1.5764201645108,1.9333288407561922,1.7232730811899217,7.817237706977205,15.0333333333333,75.69994772306462,2.06766,2.069849,11.0,86.4624803328413,5.38501336552557,47.0173897813747,13.5016481934746,61.9326686459967,5.0,6.0,-0.717620611190796,-0.6117761135101321,41.7428124794395,3.027743985979909,19926.5179028676,46.6,6.56666666666667,47.79375,15.0333333333333,20.0,-0.968311488628387
GBR,1.85051727294922,1.68729249856196,5.45988733459644,16.5014588695345,65.9890332160847,36.29438133577,1.57377743721008,23.559112602843097,4.5,7.63,7.77804452747648,65.7666666666667,84.118,4.12957,3.9837980000000006,11.0,70.4940183472946,43.2182646600038,85.9191679924677,5.78232869467722,79.2934252308272,6.0,5.0,1.74932622909546,1.6399984359741198,70.9168452005357,2.917302031135919,83174.8955592656,100.0,84.9666666666667,69.55,65.7666666666667,90.0,1.2957060337066701
GEO,0.7135307192802433,3.44697501744778,9.38293980613527,9.87614959591565,75.8946850138642,31.0559057439281,0.42089629173278825,3.44853487096684,0.45,4.64,1.6971464625220798,54.308333333333294,77.0,2.440657,2.258838,12.0,27.0779142276066,12.1357576618464,50.5783090834474,8.34593590944099,51.3830361002443,6.0,6.0,0.8614897131919862,0.335771918296814,60.7126944436845,3.9690794639753806,13813.1515507487,90.0,84.3333333333333,64.9,70.9916666666667,75.0,0.2956992685794831
GHA,-0.1755335777997969,17.2944005721658,9.180218867885841,14.4183057791765,50.7587087461175,14.678412887134902,-0.25405338406562805,2.29813974435795,0.09,2.5,8.695141284087427,32.75,76.36301050922525,2.515365,2.456894,12.0,15.8494020922451,10.8410417212656,52.81764049506361,14.645108389571899,54.1258147665124,6.0,6.0,-0.29960787296295216,0.03323007002472898,43.9159268124684,2.7583277446717003,4429.08601936559,100.0,40.2333333333333,66.2125,45.2666666666667,45.0,0.5831520557403562
GIN,-0.94692987203598,9.44234465807295,10.982604836544702,18.0027467516864,57.85313110547674,20.908642407128987,-1.0659271478653003,0.8999717420786231,0.02,1.63,0.783072248376997,21.4083333333333,78.21355321870183,2.542346,2.282051,13.0,31.586942833604663,7.39266935796674,62.9927443912087,6.1487802609635,64.2569763957842,6.0,7.0,-0.8883245587348941,-1.24484181404114,41.9293096001372,6.05936115360326,3306.52943683917,80.0,47.1,55.81875,25.575,5.0,-0.7612951993942261
GMB,-0.85063761472702,9.32276053366426,14.4270314129251,35.8832272420978,36.08154786843823,28.842365555216038,-0.937365174293518,0.0,0.22000000000000003,0.8,2.90157053221084,34.4666666666667,75.5881607700388,2.278647510320639,2.1676214818331654,13.0,2.31620665940614,3.89840880466841,6.04425034582993,37.5490045426827,42.9928611539565,6.0,7.0,-0.5812057256698611,-0.798708558082581,48.7980343537923,-2.08006423775531,2292.27423818825,70.0,38.4,59.74375,39.5,25.0,-1.2605242729187
GNB,-1.58653998374939,27.18620702337751,10.14030255433168,16.530510867315726,53.833681794649785,17.746910499895545,-1.70729947090149,0.0,2.25623588122826,2.432998423576157,26.1272423892701,16.2083333333333,71.47585230308833,2.407407,2.444444,12.0,29.70843761965565,16.61676393355091,14.3903116425153,3.6472566247945406,61.988375454783096,6.0,6.0,-1.24513328075409,-1.53768706321716,45.4263673055603,6.980330909268388,3063.00223017575,46.6,45.4666666666667,43.4625,17.8583333333333,10.0,-0.7342318892478938
GNQ,-1.6031699180603,25.0939937723464,12.9535716949494,27.873857358380196,30.6286344540919,16.8112858453039,-1.16436994075775,12.892763717688602,0.0,0.8937186588228303,5.589970429560818,24.243823428361093,72.45259339249732,1.890625,1.8749999999999998,13.0,33.13085372023278,7.694041779475054,56.5934181362311,15.500475174405699,55.6580153326312,6.0,7.0,-1.55810081958771,-1.39062714576721,45.1807218132753,-4.33264143578815,28262.817171314,30.000000000000004,0.333333333333333,45.8375,23.43784668873048,20.0,-1.94786310195923
GRC,-0.13452722132206005,37.3561319650912,10.4331869506799,16.8332273165412,56.420422364268994,49.8126010063383,0.12441731989383721,13.727008117583297,3.49,4.67,3.04766570630769,71.3416666666667,75.885,3.592507,2.854825,12.0,28.6519888379538,18.313873056278,72.0555705092505,2.32749767644245,71.6674791662511,6.0,6.0,0.13528887927532207,0.1123941689729692,69.37737300047,-0.2216128899834625,51817.6675131543,100.0,83.2666666666667,63.1375,71.3416666666667,95.0,0.6688963770866388
GRD,0.5610882043838501,6.700864999999999,5.706462,11.618045,90.0116686114353,26.355071889916996,-0.11918276548385605,32.2183671192355,5.15,3.44,1.91744773991382,31.544967101148455,82.16465336835346,2.4470295492103085,2.378530366166649,12.0,54.91303498760044,19.840885106528727,77.4726927126573,2.4072618795191,89.9839220765493,7.0,5.0,0.06077945604920412,0.6203326582908629,66.932386278402,2.614162806088689,36234.42962275621,80.0,25.2890986468764,43.9625,37.6526110913401,25.0,0.816670596599579
GTM,-0.791301846504211,2.05475436425969,7.05377047208767,11.4510012601282,71.1760355161937,15.4471196421656,-0.6541024446487429,5.81591535262668,0.23,6.24,19.7365159435176,60.825,82.561,2.456876,2.471827,13.0,21.1406882475512,22.4026445656877,54.7217098849063,1.43631850661042,57.55139534804951,6.0,7.0,-0.2998147904872889,-1.03206479549408,61.8868465239048,3.0143970238526,12867.5665540233,90.0,42.1333333333333,77.125,60.00833333333329,25.0,-0.29038777947425803
GUY,-0.34800782799720786,9.36947731957778,9.904935445044787,22.231626723339357,57.029638703545274,34.47873077983497,-0.28356751799583396,0.197005796128114,0.17,2.87,3.35128823652562,16.7333333333333,79.98759917058746,2.900393,2.396359,12.0,36.79065019138056,13.684303620555525,86.6859771576844,1.28556468826804,75.9739850735398,6.0,6.0,-0.43090915679931596,-0.31342539191245994,44.3019541373503,2.4901767248218802,12873.928142102,60.00000000000001,9.9,56.15,18.3833333333333,35.0,0.2531214654445649
HND,-0.679402530193329,3.8457078953089727,9.52530346783157,14.233445972600897,81.1247689003393,19.8797831509297,-0.7634413838386541,2.83717179282699,0.52,5.49,9.2142762464147,45.3833333333333,86.74,2.532571,2.21235,12.0,39.8112356768584,7.16345802700281,67.9125782885487,0.794114473479749,51.025788951611,6.0,6.0,-0.5308462977409361,-1.1369264125824,58.3803820722578,3.8702079368036792,6194.10992038928,90.0,41.0666666666667,74.60625,50.38333333333329,40.0,-0.43827006220817605
HRV,0.15566606819629694,15.040859129229599,12.119472103069198,20.8943905858485,57.9201315158196,45.0531343094378,0.42230826616287187,14.4016994474882,2.7,5.05,5.08879236232352,67.3166666666667,72.016,3.164506,3.0742420000000004,11.0,46.7586284179874,25.737833962021,77.0905561986479,1.40940957679746,84.1807639950529,4.0,7.0,0.2386473864316938,0.33985698223113986,59.23919606909809,2.7797391932810904,30235.7175652423,90.0,51.5,48.35,67.3166666666667,75.0,0.525477707386017
HTI,-1.35420799255371,19.225573930351366,12.697146206831974,22.414116779050445,54.00575363102766,30.770343050215928,-2.17236351966858,6.393223346030546,0.0,0.7882184229923302,4.08097698053608,19.2,77.0996095014943,1.5598669999999997,1.698904,12.0,3.79611579390163,5.25965650668658,89.0113593297316,1.0164416793421,43.4844251880243,6.0,6.0,-1.25848579406738,-1.01214683055878,53.19711091221671,2.4273511129898706,4490.28080170084,90.0,1.7333333333333303,50.0,19.2,20.0,-0.7595720291137699
HUN,0.072164073586464,7.42356209737637,9.60256392469865,15.9042236518837,54.49298748299611,44.6165255204663,0.45712703466415416,17.5764530213374,11.380000000000003,12.52,7.965159341330659,72.2666666666667,73.608,3.402171,3.0167579999999994,11.0,76.5191694773631,56.296734924329,89.8224224088962,1.8978601627713,87.2431515276389,4.0,7.0,0.5907690525054932,0.4136262536048891,55.5583018252813,3.5621339619508205,23980.3355824324,100.0,85.5666666666667,60.925,72.2666666666667,100.0,0.402424246072769
IDN,-0.4631515145301819,2.77489855191291,12.4254380685723,18.8301150573326,68.5076444595216,14.4527857965904,-0.05078225210309043,7.99860974921307,3.3699999999999997,7.97,4.16049554657147,43.3416666666667,85.594,3.1923649999999997,2.6884289999999997,13.0,29.6493565418506,30.9740852677118,57.3074203956785,26.9414632289808,53.018275869720696,6.0,7.0,-0.03137579932808904,-0.3389945030212399,43.6417488094502,5.664433018568909,6869.4067236992,100.0,76.9,67.58125,43.3416666666667,55.0,0.16793267428874997
IND,-0.337335646152496,9.18565591814957,6.70143866382393,10.6991978781131,72.9660838558642,12.8594557965445,0.06138941645622245,7.66325704378624,0.95,9.33,47.300749949433,57.35,72.93796558802164,3.518981,3.17442,11.0,34.0705238527559,41.392282940074,66.4687166707141,10.8487340554913,53.9143491662793,5.0,6.0,-0.31153193116188,-0.05615385621786114,47.7494012900074,8.463063848647078,7339.844670969149,80.0,85.7333333333333,63.84375,49.0166666666667,50.0,0.44101086258888195
IRL,1.64945268630981,12.6269750146121,13.009065402329798,25.359294597694596,69.5885622344012,27.369605338771,1.3295577764511095,32.8418171476767,8.92,8.09,36.9931798259594,67.4166666666667,80.82,3.980995,3.474252,13.0,56.4994102749305,54.31229112359101,92.6239872550082,3.43359841295934,91.6871608956014,8.0,5.0,1.72934794425964,1.46621227264404,55.7172942122237,1.8238453637070793,102443.81726451,100.0,89.2666666666667,67.96875,67.41666666666669,95.0,1.2911810874939
IRN,-0.739870667457581,14.924989944636536,10.72569184445019,15.914495502569157,39.901682636584674,19.06344711360615,-0.23750552535057104,1.39878294404259,0.01,6.26,9.878532475174092,58.7416666666667,47.31000000000001,2.444444,2.333333,12.0,25.965337351148,44.4842896325344,36.7179807017983,31.013494609269998,52.669988529791,6.0,6.0,-1.2457242012023897,-0.695977568626404,54.0362259638003,4.451305254148559,19315.3626105433,100.0,8.43333333333333,51.21875,58.741666666666696,30.0,-1.34287345409393
IRQ,-1.46216154098511,12.688814040404003,10.827113685856801,42.9579666512274,5.99500759678625,26.2802046361628,-1.2301079034805302,0.0,0.0,1.7987425172016795,2.27975340335907,28.275,74.43198847100328,1.9821980000000001,2.008735,12.0,0.0374855712953873,5.453314808652739,54.423292270815,21.7796004958346,33.6757676853819,6.0,6.0,-0.9913606047630312,-1.76788532733917,50.7798718007565,-0.5708587829952885,14826.0894224696,60.00000000000001,8.86666666666667,55.1625,19.9416666666667,40.0,-1.01559019088745
ISL,1.90363955497742,4.12279811915939,19.5263074044408,27.1902991017334,100.778886423465,59.074181452903495,1.3499355316162098,23.3894322573227,0.15,5.47,5.0688434896899,63.0416666666667,91.749,3.416026,3.128526,13.0,39.4745895891103,11.515531848133001,93.810270091199,2.77364035884864,85.2352705798774,7.0,6.0,1.26583850383759,1.48315024375916,65.5966757488533,6.4123221180228605,76700.9213911597,80.0,49.5666666666667,54.75,63.041666666666686,100.0,1.35623157024384
ISR,1.14717543125153,1.60654302193159,7.17401044615305,10.9461478699949,67.7535636258771,36.1307490515331,1.3095558881759604,21.8196172712291,11.729999999999999,10.88,48.21507572750739,44.3083333333333,82.287,3.724074,3.5,12.0,56.617489783345604,39.0038418618122,77.7960915019476,10.2955062066297,78.0340177635696,6.0,6.0,1.3009737730026198,1.03913819789886,69.1522281136475,5.20121619104069,69788.8309995179,100.0,81.8666666666667,52.375,57.6583333333333,95.0,0.7865918278694147
ITA,0.08155469596385966,17.1162385246125,5.49301015373371,11.348490533309,60.2617941767033,46.0838536915308,0.5442446470260621,8.29074616964551,1.8600000000000003,5.18,7.437736445172521,86.9,75.084,3.857773,3.4530309999999997,11.0,55.7158639981492,41.977744364645,82.8505472460299,4.08966349862027,75.9563216814326,5.0,6.0,0.6978845000267031,0.3664150238037109,66.3771213146536,1.1266387881181001,78799.03378044,100.0,93.4666666666667,71.0875,78.5666666666667,100.0,1.0351997613906898
JAM,-0.20874640345573406,11.531346658551803,9.840472983095738,17.599612507159932,91.0535159340807,28.386540526841,0.47369822859764105,4.12770569220042,0.54,4.48,3.96598310386468,60.1916666666667,76.206,2.380496,2.366146,12.0,1.60462560310594,18.7673030963079,88.1010382129949,2.49365577019446,72.01320245742,6.0,6.0,0.09657038748264302,-0.17310488224029508,60.9430993067356,1.9580273288889896,10835.7918603555,80.0,5.86666666666667,62.41875,61.84166666666669,45.0,0.6813604831695561
JOR,0.25069397687912015,5.45530631589335,13.545284012474498,19.7829420941396,53.52658463551471,24.960005845310697,0.11637906730174999,3.37782667964516,3.18,4.79,0.677264603518014,48.8,77.41364955334964,2.9582500000000005,2.552804,12.0,37.7849202245125,21.833474482375504,64.2636169908232,4.77928622457406,63.355064192335,6.0,6.0,0.06804299354553212,0.245897457003593,60.69389748369589,2.5958949203355,14477.9095772224,80.0,46.7666666666667,64.5125,69.65,20.0,-0.711024165153503
JPN,1.4822438955307,0.469220791445101,6.1286736409948785,15.491902326465645,47.8066883034758,34.7305647722133,1.78482556343079,17.620423854837,8.31,13.01,2.19612409842727,74.875,77.72,4.029946,3.8484480000000003,12.0,81.3081744323464,56.5702316735256,63.4655615595115,29.5848020110839,54.035173001311506,6.0,6.0,1.41657531261444,1.3837323188781703,69.8870573141604,0.8253150641105259,67652.0977664127,100.0,52.49999999999999,68.2,69.8916666666667,90.0,0.9835711717605591
KAZ,-0.832159817218781,6.71835222170944,10.672357684877902,14.3021263043399,60.7777021700066,17.6238277821467,-0.14212912321090707,32.0985345639872,0.16,5.2,2.0438041330492,67.7416666666667,76.21829844033478,2.857143,2.516254,11.0,41.4496620564123,12.4972096431726,73.2289123393549,12.1994917305615,70.1256111402715,4.0,7.0,-0.161230459809303,-0.513149499893188,57.857435042574,0.9000000000000343,19723.1997654787,100.0,45.7333333333333,71.55625,71.09166666666668,70.0,-1.20534813404083
KEN,-0.914170920848846,8.58596832075201,12.911554118602798,16.9395736319214,56.767267191566496,19.9170256301713,-0.40243056416511513,7.58623435569943,1.58,5.38,10.8366728542451,35.9416666666667,69.136,3.422938,3.168623,12.0,24.462999765517203,14.8053937956507,42.6402604679527,2.72774823975062,43.1859081756705,6.0,6.0,-0.35790085792541504,-0.4570806026458741,56.4465087468317,5.86813877259085,5453.12934576854,80.0,49.866666666666696,68.775,35.9416666666667,45.0,-0.114260472357273
KGZ,-1.10505127906799,8.51774848332393,13.9922401618409,21.1397777249018,52.9180340191022,33.132849580292,-0.9651822447776791,19.631318350849,0.37,3.13,7.79794290265436,51.4833333333333,76.07,2.386429,1.8,11.0,36.9784853360352,2.71012583953518,63.6983344173603,5.83217094900217,33.5917787094389,4.0,7.0,-0.386156380176544,-1.04514920711517,50.1483211681284,3.1890939548299593,2772.67912551674,100.0,83.9333333333333,72.5375,64.0,85.0,-0.41831591725349393
KHM,-1.30162787437439,2.13063064162181,13.7464547087424,18.8945160413117,73.3002262544662,19.8389150956744,-0.7418274283409121,1.8586809100055,1.9,2.24,1.83235526126561,50.375,79.66,2.704865,2.615385,12.0,9.55809684672683,0.259529188603816,85.4451153801131,14.293486670181698,28.2841451949274,6.0,6.0,-0.49356111884117104,-1.0815989971160902,41.7636314521345,6.793390578351691,3385.6737189628207,80.0,40.1333333333333,71.80625,36.9916666666667,40.0,-1.10550320148468
KIR,0.29025110602378823,8.482371763158982,11.700764577715294,30.334181938637823,32.5220522584107,99.8218383320992,-0.299970179796219,2.75950742368185,0.09999999999999999,5.62,4.036814372502669,16.2083333333333,76.23582231872658,2.1653152546716044,2.6856000126637114,12.0,4.97799648178057,16.941577055090253,45.404381274929,54.315390701983205,53.4773982003202,6.0,6.0,-0.8150277137756348,0.30045053362846424,60.6899418609663,8.43111016440619,21867.898886961044,50.0,7.933333333333329,46.15625,16.2083333333333,20.0,1.00462400913239
KNA,0.458995938301086,14.662230999999998,8.118295,17.056938,61.7905309175574,31.4058262312006,0.21799221634864824,25.7634764740236,31.06,6.04,0.931324291887914,39.330908579047524,77.51652870297058,2.923481931486133,2.813887931786829,12.0,66.76289511361439,31.926930573439538,89.7990696875371,0.09927208598045349,90.2550126195246,7.0,5.0,0.7093964219093319,0.4605545699596412,62.8492390772547,3.967802830936789,36041.41539888419,40.0,24.082343724872125,41.69375,45.72856682115839,25.0,1.0059998035430897
KOR,0.42022144794464095,0.469220791445101,7.44509917698735,12.509463989384598,61.06500944295709,32.6309124207472,1.02125263214111,30.5250266717443,22.269999999999996,15.7,3.9225137671383896,75.7916666666667,72.108,3.7836519999999996,3.453085,12.0,75.9558954899235,59.83849224587449,49.1159672717392,38.5353101255779,61.4966915958537,6.0,6.0,1.1026177406311,1.1269690990448,54.9765180712598,3.40538416711833,46823.4598623015,100.0,53.4,71.64375,75.7916666666667,80.0,0.641615033149719
KWT,-0.2984171509742741,2.22496479931359,11.4566913733892,16.6505765591245,54.81164830518723,20.01632614686115,-0.20446074008941706,0.147979853189137,0.14,6.53,46.1861577589805,60.3,72.73,3.1610900000000006,2.833333,11.0,10.4739877649482,30.883186957497102,49.475043170445495,15.9258757699099,65.7226243033361,5.0,6.0,-0.0882105231285096,0.008284187875687918,60.710435050585,1.8445954992770606,41950.3816909306,80.0,12.3666666666667,49.2,56.1333333333333,30.0,-0.628724813461304
LAO,-0.986850142478943,5.2595193300189855,11.804571940048033,15.290496308009324,61.4599996390318,16.1821599232294,-0.432250291109085,33.5741001661276,9.97,7.36,3.5445655500340894,42.1083333333333,71.82332843650202,1.761834,1.8461539999999999,11.0,21.5891905833719,3.7747754924076307,9.69141412248916,86.4826529434294,7.555532385852721,5.0,6.0,-0.7564730048179631,-0.8112084865570072,42.4771231213113,4.6511074065253695,11321.3221165634,60.00000000000001,42.4333333333333,58.81875,36.29166666666669,10.0,-1.7593549489975
LBN,-0.990380108356476,4.87908375643174,8.91684420449331,14.8211041995414,49.01617352164461,18.2453536253211,-0.483212560415268,2.82254509400518,0.8300000000000001,2.3,4.31745594352753,48.65833333333331,76.91423235110247,2.751699,2.727273,12.0,39.1926199044147,9.37072839075368,42.6218113091204,6.75138706200365,65.6259718617351,6.0,6.0,-0.41677397489547696,-0.810822367668152,74.20253290968,1.09150890547649,25098.8536974274,40.0,8.5,53.25625,46.9583333333333,15.0,-0.5197480916976931
LBR,-0.74327677488327,7.490546713467709,10.923759481389935,18.78864617217405,61.984424409563765,27.385207422514885,-1.31663775444031,0.0,0.0,0.5222489801640146,6.043377464354684,35.0916666666667,92.689,2.07425,2.065724,12.0,7.993388570063511,0.259529188603816,40.7589471528458,8.48179973101754,29.8340009423285,6.0,6.0,-0.976915776729584,-0.9671198129653928,46.0395120131722,-2.87290552030291,1350.29247359883,90.0,12.433333333333302,60.50625,28.3583333333333,25.0,-0.10662338882684709
LBY,-1.57854330539703,21.73039987706559,11.595423597418476,26.188816693049763,37.828351590817014,37.108255328497,-1.75351476669312,17.47058054989991,0.0,3.57,19.8830409356725,22.4416666666667,72.47654649241537,1.850926,1.884154,12.0,11.5924588978987,16.0558464292641,86.7484519673928,10.3521033474884,60.73336325629351,6.0,6.0,-2.21544075012207,-1.69788837432861,77.8397088024993,0.7635098329127326,27829.1730498962,40.0,0.333333333333333,36.95,19.925,20.0,-1.42863059043884
LCA,0.641073226928711,13.124621000000001,3.4125279999999996,7.808728,91.1137943720699,23.374260254127,0.09897510707378405,6.42816003025321,10.929999999999998,4.29,1.41996249076546,55.9916666666667,83.922,2.5018215064600033,2.4978206187373795,12.0,39.6798223220877,7.8291814946619205,85.7916204716941,1.19202420633257,88.1353402437071,7.0,5.0,0.26758053898811285,0.5489949584007261,73.7632976351171,2.0128803415226306,24081.1714411184,100.0,40.5333333333333,56.875,58.81666666666669,25.0,1.0120247602462802
LIE,1.98334741592407,13.853484135470943,10.742489864809286,26.305371563577427,42.205302653546696,59.600796599649456,1.6626617908477797,20.685076265407403,6.053924993726564,4.607085502651479,7.543734538836736,51.389127282626625,75.60341699640034,3.2832612208891665,3.4405931005265855,12.0,56.64962162004828,35.649557127447956,77.78671668184235,19.214022202805435,97.77995283458186,5.0,7.0,1.3605617284774796,1.64660286903381,54.658162767238295,2.59941451885673,70360.98813066841,50.0,26.689399377976486,23.1625,49.71759357060059,68.9373215436612,1.25101816654205
LKA,-0.3362103998661039,2.63381101624579,6.37585594909116,11.4294976538297,62.7005790781817,13.214349573584899,-0.027517877519130794,0.94390431969077,0.39,4.95,12.0248893035206,73.85,84.725,2.653542087130162,2.367028131851043,10.0,7.91825148392971,8.36028708752267,76.1012114492073,4.29245437846754,42.4812968300334,5.0,5.0,-0.12302669882774389,0.10738681256771121,53.41816369511359,4.742118974398621,12607.1002390592,100.0,81.2666666666667,71.0375,78.85,35.0,-0.08101207762956622
LSO,-0.05242788046598432,3.6944118773996,9.06324727391506,17.1942095260346,54.281009821300096,45.3126729624697,-0.878702759742737,0.582000547378695,1.9700000000000002,3.27,4.93645350272255,36.4916666666667,80.8312663361297,1.9233160000000002,1.9129069999999997,13.0,14.183797818082535,7.269698478227688,43.033390133967,0.282511942033775,12.714354875177,7.0,6.0,-0.459403544664383,-0.186329171061516,53.345031298012195,0.7046722609135116,4776.90407266912,80.0,43.6333333333333,50.06875,36.4916666666667,35.0,-0.013064745813608164
LTU,0.676383554935455,3.66064619634649,7.74932763930901,19.0942054936329,51.071813691618296,34.1338495878437,1.0328594446182298,12.6400013901436,3.8599999999999994,5.5,4.39147149461556,79.7666666666667,83.372,3.6815800000000003,3.415228,11.0,41.4831420654914,20.1606037469276,86.4693935409398,0.8515953991905179,90.1524341487331,4.0,7.0,1.12458479404449,0.9967414140701292,60.4983280052475,4.00590866323145,28055.5685336464,100.0,57.56666666666669,55.5125,79.7666666666667,100.0,1.00021350383759
