Country_ISO,Control of Corruption: Estimate - WDI,FI_FSI_FSANL - Non-performing loans to total gross loans (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSERA - Return on assets (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSKRTC - Regulatory Tier 1 capital to risk-weighted assets (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,FI_FSI_FSLS - Liquid assets to short term liabilities (%) - Goal 10 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,GC_GOB_TAXD - Proportion of domestic budget funded by domestic taxes (%) - Goal 17 - Reporting Type: G - Observation Status: A - Units: PERCENT - Nature: C - SDG,Government Effectiveness: Estimate - WDI,High-technology exports (% of manufactured exports) - WDI,ICT goods exports (% of total goods exports) - WDI,ICT goods imports (% total goods imports) - WDI,"ICT service exports (% of service exports, BoP) - WDI",IQ_SPI_PIL4 - Data Sources performance index (Statistical Performance Indicators Pillar 4) (Index) - Goal 17 - Reporting Type: G - Units: INDEX - Nature: G - SDG,Labor force with advanced education (% of total working-age population with advanced education) - WDI,Lower secondary school starting age (years) - WDI,Medium and high-tech exports (% manufactured exports) - WDI,Medium and high-tech manufacturing value added (% manufacturing value added) - WDI,Merchandise exports to high-income economies (% of total merchandise exports) - WDI,Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports) - WDI,Merchandise imports from high-income economies (% of total merchandise imports) - WDI,"Primary education, duration (years) - WDI",Primary school starting age (years) - WDI,Regulatory Quality: Estimate - WDI,Rule of Law: Estimate - WDI,"Services, value added (% of GDP) - WDI","Services, value added (annual % growth) - WDI","Services, value added per worker (constant 2015 US$) - WDI",Statistical performance indicators (SPI): Pillar 1 data use score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 2 data services score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 3 data products score  (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 4 data sources score (scale 0-100) - WDI,Statistical performance indicators (SPI): Pillar 5 data infrastructure score (scale 0-100) - WDI,Voice and Accountability: Estimate - WDI
ETH,-0.38967236876487704,3.42977187734718,1.9465606340243196,16.1792187795294,16.9569726045358,57.62163645399632,-0.589582562446594,13.1014525306681,1.26,3.65,2.924530747382,36.8833333333333,73.95432510283673,13.0,28.9871629922547,16.0735929373477,63.03662163880579,8.7478979502361,38.9506160566379,6.0,7.0,-0.9755012989044188,-0.402888596057892,36.8280723450653,5.287522843151208,2659.54019017401,70.0,55.8666666666667,74.66875,35.183333333333294,15.0,-1.03639280796051
FIN,2.17043972015381,1.45017555342117,0.48834403870473997,18.5583632808947,21.726971983518304,53.67691537904291,1.9010039567947399,9.98230025285834,2.5,7.09,42.6462644513642,75.6666666666667,74.071,13.0,52.5948333293364,42.27138629231351,85.5713810521588,6.74463957451691,91.8285625969953,6.0,7.0,1.85089826583862,2.01859211921692,60.046026219716,-2.8070228271854605,78695.7587360964,100.0,95.7,79.2375,79.0166666666667,100.0,1.6095118522644
FJI,0.6133660078048709,6.21222696198206,1.1194676853744598,16.5693943404061,78.7666782525626,59.64347847216661,0.5905553102493288,10.850874908157,2.3,4.61,3.56901379486815,49.825,77.93354764190941,12.0,12.0483994081705,8.04286013753451,67.7880570281767,32.0481362912784,70.5613383511555,6.0,6.0,-0.10215103626251192,0.19752390682697277,54.1448997175295,-20.936806922187895,13124.2628802428,90.0,29.2333333333333,69.01875,39.84166666666669,45.0,0.05607861652970313
FRA,1.12261998653412,2.38440087259746,0.34224919620877214,17.0504128980625,25.9888407856105,50.21408956335511,1.2042510509491,23.2288357249977,3.77,6.680000000000001,8.54106478081592,68.9416666666667,75.651,11.0,65.3568141696665,50.4116972568592,83.6337654502701,5.21600343169305,83.5438886208691,5.0,6.0,1.1894619464874303,1.29872727394104,70.9770173200242,-7.01980842990685,79129.6547250086,100.0,88.7666666666667,78.375,70.5916666666667,100.0,1.06575298309326
FSM,0.874902904033661,0.12803046468493,0.9505013793873792,37.5745246850794,73.9301878753985,23.4178408300101,0.3571850359439849,17.456760244835827,4.373683847760767,4.764289535264464,6.701772292989143,19.7333333333333,76.34524538754056,12.0,42.510967119970104,26.568981767647045,16.4354206603393,78.7975812957931,86.8577672111322,6.0,6.0,-0.891345798969269,0.1904182583093641,66.9721350904673,0.10240513852639116,43058.51197048427,20.0,61.6,55.21875,28.066666666666695,15.0,1.12716591358185
GAB,-0.886901438236237,8.95723122279165,3.1274097056391,17.3340876175554,166.892528373471,43.96704186333408,-0.991475403308868,2.38973424083547,0.0,1.4525266775405663,9.4400269519869,16.0333333333333,70.57535771965303,11.0,59.9955841361143,5.3850133655255705,35.9186888529727,38.3803454734661,64.5915986718729,5.0,6.0,-0.8818055987358089,-0.6799114346504208,44.8162559688232,-2.5303753586842785,20849.9903552074,60.00000000000001,25.566666666666702,50.54375,24.366666666666692,20.0,-0.977103650569916
GBR,1.6602011919021602,0.98332463109975,0.21519287589500297,18.5282510032949,46.6071697606988,50.99713794237941,1.3321541547775302,23.0073604990707,4.19,8.23,9.42077263731298,64.2916666666667,85.343,11.0,65.9263990785883,42.77946513603249,84.8883897900986,7.1636175284937,76.7339695560994,6.0,5.0,1.4740239381790203,1.4639643430709801,72.1096426823299,-10.895341800495903,75618.3499028581,100.0,87.3333333333333,76.125,64.2916666666667,89.99999999999999,1.2315704822540303
GEO,0.6014926433563231,2.26743833598589,0.14387030982618787,12.8068678462276,25.2178323726528,61.4459045018022,0.7167384028434751,2.1252867712654,0.36,4.06,7.19691201545634,70.8166666666667,72.301,12.0,20.979715512843303,14.2467628853252,44.5507397106145,14.505943416677402,49.603188643593505,6.0,6.0,1.00116765499115,0.22287812829017598,57.8886181686718,-6.81444178615047,14662.6287334149,100.0,91.2333333333333,85.43125,70.8166666666667,84.99999999999999,0.055609058588743175
GHA,-0.12722299993038194,14.7938784472408,4.341182429769659,17.8753525077576,82.7219838102878,45.4228013587215,-0.19697934389114402,3.1562203614221915,0.0,3.2035366271119945,1.60167814650784,40.3916666666667,74.3730636777592,12.0,10.5633365921792,10.8410417212656,49.8946385010228,18.2212114828164,51.23527829952949,6.0,6.0,-0.13057971000671395,-0.0821285173296929,45.1881802776604,0.6804215921820856,4192.40338725164,76.6,61.53333333333331,82.95625,53.775000000000006,45.0,0.5528894066810609
GIN,-0.973217785358429,9.37968228236148,4.24825111067755,13.824698012942099,91.23006126406048,55.179467622522374,-0.96909773349762,0.34109222723650595,0.0,1.8026808797542824,6.50933209933673,22.583333333333297,71.81380241051556,13.0,16.630409943901565,8.887452423257335,38.5217511963136,9.3406849366001,57.3654762756096,6.0,7.0,-0.8780018687248229,-1.30379867553711,36.7567524729286,-1.2854682340353287,3485.4063732269005,80.0,61.7666666666667,62.887499999999996,30.100000000000005,20.0,-0.9192788600921629
GMB,-0.42480769753456105,6.43688937402732,3.1081254089981805,32.5574837130735,93.5289896112579,52.5309289437328,-0.7862142324447631,0.886698821678881,0.18,1.23,9.7873749468191,36.4416666666667,71.98284802071936,13.0,3.87055809911029,3.89840880466841,6.291759438559479,12.2282638537269,41.3429195428933,6.0,7.0,-0.7590160369873051,-0.39353498816490207,53.9537064155422,-4.962631998847362,2523.42829676432,90.0,32.7333333333333,78.09375,46.425,30.0,-0.20095047354698214
GNB,-1.36328601837158,16.586983054035546,1.8698504723752551,19.923857865257514,76.03238174333922,54.97794376626776,-1.4656149148941,1.2238882398917692,0.0,1.7040830238960154,45.2290706256282,14.6166666666667,68.41572132709648,12.0,12.564083164990349,12.150150795959345,57.55092772895411,16.9425994387272,41.0200940328653,6.0,6.0,-1.2862263917923,-1.40028738975525,47.1603758166288,3.0089042386319114,3519.98498311898,46.6,23.6666666666667,59.63125000000001,16.2666666666667,15.0,-0.455601722002029
GNQ,-1.53957045078278,52.2420807240481,-0.578509113688103,-0.402556941672131,131.460555582615,49.72163059391,-1.2155599594116198,0.0,0.0,0.65,9.903121226427103,23.6666666666667,65.02069550107657,13.0,20.69024193263777,16.241711075944497,49.487816242944206,36.7032788699748,41.0371038136161,6.0,7.0,-1.71425592899323,-1.1583423614502,51.2909630438292,-6.782273623707569,24915.6125027655,10.0,59.10000000000001,51.96875,23.6666666666667,25.0,-1.81053125858307
GRC,0.031950838863849536,30.814679172564205,-0.41507965834841315,15.0099958094585,57.0422988566216,44.46738697114349,0.4029369950294492,13.2518669714424,3.51,5.6000000000000005,4.32328317303946,71.9,74.39,12.0,35.949614856991,24.3305294026856,75.9436471169111,3.73007599719658,71.828576890631,6.0,6.0,0.53649765253067,0.2889730334281919,69.6620817543477,-10.0644516111115,44594.2969817458,100.0,88.2,67.14375,74.4166666666667,100.0,0.9629446864128112
GRD,0.3577703833580021,2.236326,0.4419619999999998,13.337367,53.233229,52.541872418308564,0.002467415062710407,2.97590746119115,1.39,5.970000000000001,1.37579087969741,58.83364939569509,69.875,12.0,31.913111892090672,22.330277635344647,79.7035564766776,0.0166163234957612,86.3827898719565,7.0,5.0,-0.12224623560905498,0.3276903927326199,66.8125556845248,-13.274243230204,29432.957794612485,80.0,52.80481490653214,55.95625,58.03880400203223,20.0,0.684839725494385
GTM,-1.13409781455994,1.83008750356037,1.6121125560938303,10.8080281015273,34.3771283178009,58.038539920366304,-0.713372230529785,6.05086394466785,0.17,7.1,25.8619177133689,58.15833333333331,70.43420576465348,13.0,24.9595155131341,22.4026445656877,54.00325987127779,2.63662008466689,52.88022782922489,6.0,7.0,-0.270502895116806,-1.1003925800323497,62.0283285747385,-2.1242488313099703,13351.813198008398,80.0,62.0,76.15,65.625,64.99999999999999,-0.378492921590805
GUY,-0.17318676412105596,14.185986388048402,1.521614774427395,20.190304712386467,65.41573978696245,49.69447581316582,-0.446742802858353,2.61088124497344,0.030000000000000002,1.86,0.186853666580263,34.0583333333333,77.22265308876011,12.0,28.602240194238888,14.243815260812402,88.3960103199598,4.73102937502708,75.6558971097201,6.0,6.0,-0.5361265540122991,-0.43357652425765997,38.9200329255047,-9.442094835305102,13169.9272158659,60.00000000000001,60.96666666666659,59.193749999999994,35.7083333333333,35.0,0.21252152323722806
HND,-0.988051235675812,3.22132059683531,1.1075218698014702,9.64677479955395,47.0910515501343,55.32683670703771,-0.6458094120025631,4.06990705871472,0.3,4.790000000000001,7.7554380955129,43.4083333333333,73.86439511337578,12.0,34.7296580619242,7.16345802700281,68.6422729776029,0.823302837486554,44.8380501050799,6.0,6.0,-0.494940370321274,-1.01033341884613,58.964451717627504,-4.545512483790221,7185.1411998792,90.0,62.2333333333333,77.08125,30.908333333333296,30.0,-0.618947327136993
HRV,0.17711049318313588,7.6286494941457095,0.7383493647591491,24.3393251806572,48.0639511063301,48.50298708406309,0.42477580904960605,9.68004103299381,2.46,5.23,10.6292323833971,65.9166666666667,72.096,11.0,49.2092934842446,28.5265429042616,78.1794381176406,0.876440226049036,81.7884052857613,4.0,7.0,0.3623145520687098,0.2361855655908579,59.5396469292915,-8.53359988180158,29853.027746722397,100.0,56.00000000000001,66.45,67.6166666666667,89.99999999999999,0.579596340656281
HTI,-1.34668850898743,16.243818755516994,1.929666416174019,19.39645622587255,71.5752418914657,54.32968076286219,-2.11331915855408,0.0,0.0,0.65,1.50660434299623,16.6833333333333,70.78231117110812,12.0,3.79611579390163,5.25965650668658,93.179176716348,1.34450974593192,38.3110823672186,6.0,6.0,-1.25603675842285,-1.03054046630859,53.9204199080319,-1.18564453266895,4545.66135409376,50.0,17.9333333333333,64.99375,18.3333333333333,40.0,-0.8412606120109561
HUN,0.06895409524440764,3.9532032743344603,0.9395512983383552,16.1870479657568,34.3578231543565,48.555861436783,0.5385355949401862,17.4648807221778,13.090000000000002,14.03,12.6951967726595,72.3916666666667,72.065,11.0,77.5033475941206,53.2089162520958,89.4587668435967,1.8348078051962997,82.895381313956,4.0,7.0,0.4693668484687813,0.49238580465316784,56.7924026680508,-3.0495591267798985,27155.746020244405,100.0,89.0333333333333,67.39375,74.0416666666667,100.0,0.39037311077117903
IDN,-0.454962939023972,2.64268448647727,1.4748070282526602,20.4673672262894,25.621408947446305,49.391959835209306,0.3170650303363802,8.4247469855579,3.3300000000000005,9.43,8.4965503638221,47.83333333333331,82.26400000000001,13.0,31.5779584868041,30.9864806643369,49.62205186279569,35.4547176991225,50.14763689985459,6.0,7.0,0.21615670621395122,-0.36560273170471197,44.4134399516292,-1.4535690821674314,7156.83039231562,100.0,91.7333333333333,80.04375,43.6666666666667,55.0,0.09930083155632008
IND,-0.293598413467407,7.93883072465331,0.7943249172671479,14.4818765747001,78.1153900650312,52.85722010303861,0.37453246116638206,11.0325638466576,2.05,10.81,48.9656874345531,65.025,61.103,11.0,40.0356029492172,44.3669829789739,61.0482774348855,14.655478400782401,56.7127100374247,5.0,6.0,-0.12848867475986492,-0.058424744755029526,47.9326881092162,-8.35157298546558,7811.42094046725,80.0,88.3333333333333,74.91875,69.1916666666667,55.0,0.127332791686058
IRL,1.5351281166076702,3.36142776920367,-0.2625351033034168,23.4427383868531,37.0210054929063,60.33478669198421,1.43524384498596,25.8991544690003,8.42,9.95,50.5106042948133,71.7916666666667,80.606,13.0,60.1261630128828,54.3709281002885,89.7939355069362,7.048345035372951,90.6817900827464,8.0,5.0,1.4674471616744997,1.45630073547363,55.7688116989414,0.9362431438293011,120865.219906063,100.0,96.8,74.93125,71.7916666666667,100.0,1.38936042785645
IRN,-1.1111307144165,13.173399212686729,1.1247112422926833,14.274131319287578,100.53020580132927,47.31210617939595,-1.01759469509125,0.746714844738681,4.571380276745317,5.72412448393167,12.808112117565544,60.2916666666667,53.478,12.0,60.77686139772911,35.9864332879093,19.3952452280078,46.8393669324201,52.1305756820707,6.0,6.0,-1.48580825328827,-0.88682621717453,48.8099207761974,0.5299097228013625,19001.1791423044,80.0,29.299999999999997,61.26875,60.2916666666667,30.0,-1.47596311569214
IRQ,-1.33377075195312,20.9715574138552,1.04954781668823,41.41036967771039,63.8641352811698,45.91156944209142,-1.3033918142318701,1.7874069958091883,0.0,1.3263333859383077,3.41336418860284,38.6583333333333,70.74073524164609,12.0,0.0374855712953873,5.05228756547759,31.032213139729404,28.810892270769603,24.817218977069103,6.0,6.0,-1.33956038951874,-1.79986429214478,54.8196487805,-7.296357677661052,15747.116955554202,30.000000000000004,34.0333333333333,71.53125,33.625,35.0,-1.00754952430725
ISL,1.6668643951416002,2.90217036371759,0.942206014023462,22.4123679196079,23.6478937357859,65.12294284256961,1.4759299755096402,27.9589360661677,0.24000000000000002,6.23,12.2998459109387,62.5416666666667,88.067,13.0,32.4363573194708,11.7836919592299,94.2066525611157,2.14110805648264,80.88461698119,7.0,6.0,1.44301211833954,1.75022161006927,65.1625630589225,-8.16809795447483,76423.1839745564,80.0,86.5666666666667,67.25,65.8916666666667,100.0,1.38175415992737
ISR,0.536611318588257,1.3749571925134,0.6720854676688931,11.1856758584638,39.2806387876646,54.3858515289046,1.0519632101058998,28.197643074759,14.280000000000001,10.5,62.4761560624935,47.73333333333329,80.166,12.0,64.332005355542,48.7467077032346,76.1324802679862,10.7930626156568,76.7125150471387,6.0,6.0,1.2344214916229201,0.9356260299682618,70.3061114030538,-2.8933351309477895,70886.2003042665,100.0,86.8,64.45625,63.55,95.0,0.651662647724152
ITA,0.5095357298851009,4.35972073669912,0.06417488558378207,16.937670384446,97.67740527941538,51.1722559851981,0.36075457930564897,8.587243012964,2.2,5.710000000000001,10.3627859322049,78.25,73.799,11.0,55.31849518253289,42.3548653405816,84.8785020522466,4.27886126312266,76.2199148997898,5.0,6.0,0.487740814685822,0.2066826671361919,66.7072551997983,-7.53412940600828,75309.5537009717,100.0,92.1666666666667,77.7,73.2166666666667,100.0,1.05461311340332
JAM,-0.04582926630973827,9.893338333828932,1.3508143426398849,13.943163824162747,52.26430789856566,79.5215805405636,0.528545618057251,2.3506413835154105,0.35,4.41,6.38187948781063,58.3,77.28,12.0,1.4388681837275,18.7673030963079,92.3698720230165,1.86932717898155,66.6554374908249,6.0,6.0,0.04248151555657411,-0.24139446020126307,59.0280856506309,-9.75646389332205,9879.60351526862,80.0,73.4333333333333,60.474999999999994,58.3,30.0,0.6241575479507449
JOR,0.03905260935425763,6.98490034699914,0.9437081944044658,17.4195215716603,87.8340291798945,53.83120548897,0.09496264159679402,1.54387858863055,1.0,4.990000000000001,0.602545331681493,62.7083333333333,59.038,12.0,37.4285581875348,17.7857776316899,58.4915904473719,5.34297954284188,59.15169320002731,6.0,6.0,0.2527261972427372,0.18662451207637804,61.7764845713797,-2.0626356535344916,13493.366243677001,80.0,49.5666666666667,80.9625,66.875,55.0,-0.747906148433685
JPN,1.4637143611908,0.12803046468493,0.360714789682286,15.290593183155137,67.06709954193606,42.6972902754217,1.5473005771636998,18.6333487896777,8.89,14.12,6.23382531768652,80.475,78.63,12.0,81.5308450789929,54.671992548576696,59.7637846235601,33.9555914498303,53.98885561567099,6.0,6.0,1.3470870256423997,1.4714804887771602,69.4747111995642,-4.643992624860519,61978.2400797637,100.0,89.8333333333333,76.825,77.1416666666667,95.0,0.9829003214836118
KAZ,-0.3781428635120391,6.86844803177438,3.06101892735293,21.2880555689363,103.63573031114302,51.872906517748,0.1056910976767539,34.0989696117001,0.11000000000000001,6.26,2.78310459528665,65.525,76.00243283587366,10.0,37.7092198414813,16.8165332007683,65.0412310862475,16.6520946761348,76.3538861697112,4.0,6.0,0.10614655166864383,-0.467089861631393,56.1027808941057,-5.299999999999952,19144.9306263917,90.0,88.3333333333333,81.2,63.0583333333333,69.99999999999999,-1.17964041233063
KEN,-0.8753476142883301,11.8785758572125,2.1080103529665903,16.7225047222688,69.44307680635218,59.6985121659051,-0.3994733691215522,5.11178261072947,0.31,4.75,14.6641042592603,32.225,73.54851833845133,12.0,21.1651083416444,15.4904113005517,44.0580286682646,3.24597627851039,41.6344283327458,6.0,6.0,-0.5171905755996701,-0.579112708568573,53.9774355183867,-1.8330975011595603,6464.906566306461,90.0,60.6666666666667,66.1875,49.725,40.0,-0.3413495421409609
KGZ,-1.12495839595795,10.0935469076538,0.9953939459426661,21.649544253776497,64.8661218334852,51.4656998719954,-0.576322257518768,8.74655092791846,0.27,5.080000000000001,3.21669860474763,53.033333333333296,74.32166399091903,11.0,20.887977264958597,2.12097832163755,66.4673242958666,2.31923420510194,49.1639044445836,4.0,7.0,-0.450061172246933,-0.9622042775154108,50.6891009156643,-7.8923646377584795,2652.4059299786,100.0,81.5666666666666,83.775,59.7333333333333,84.99999999999999,-0.57676887512207
KHM,-1.27204155921936,1.81862542623632,1.68684623871315,19.6246097107538,26.67369749599,70.6154302947649,-0.450370341539383,2.28307484240574,1.73,1.7000000000000002,4.68669749747972,41.575,82.076,12.0,12.4572535016186,0.259529188603816,80.4289854212261,18.9700523782839,25.0199071466172,6.0,6.0,-0.6611088514327998,-0.9641259312629701,39.1436352494164,-6.682287374720501,3456.46706558063,60.00000000000001,61.8333333333333,72.09375,34.891666666666694,45.0,-1.35713589191437
KIR,0.46727895736694314,8.554375507502117,1.5100979191233006,32.906522968236175,58.06982045612727,26.9938064711714,0.13462662696838404,7.67213258875179,0.19,3.85,6.558224582291291,15.5333333333333,83.63099999999999,12.0,28.815582514026936,16.667392535891832,66.3923242069693,33.6076757930307,52.10574895822101,6.0,6.0,-0.43056333065032987,1.01136934757233,66.5038862549563,-1.80761602258525,31250.78842251621,50.0,59.10000000000001,66.14375,23.8666666666667,15.0,1.11666798591614
KNA,0.3407692909240719,23.527463,2.609805,17.170651,76.649231,47.168571803968,0.6326492428779602,4.912130781063222,1.9941119065023105,1.8361888189931383,1.178529344249,42.98333333333329,78.92032604024432,12.0,34.40722020761394,18.645421568825867,85.3160668546484,0.23196496483579498,88.505781581068,7.0,5.0,0.5146292448043822,0.48242500424385126,64.1840450182059,-13.6636953257293,41135.20149550658,40.0,30.066666666666702,35.825,47.15,25.0,0.8115404844284061
KOR,0.6982682943344122,0.249044148161993,0.6549475583760451,14.4849497026242,102.18488351368,54.672439627486604,1.3701868057251003,35.6022265413283,28.89,17.88,9.10590575217337,83.875,71.36,12.0,77.6810336625576,62.9189280633333,47.9278505773521,42.3764804017761,58.934123966053,6.0,6.0,1.0249507427215598,1.1474230289459197,56.9193572011009,-0.4269189019426571,50923.61324568141,100.0,92.8333333333333,79.13125,75.5416666666667,84.99999999999999,0.8228289484977719
KWT,-0.09123779088258732,2.0074652483311,0.683009974726008,16.5907871899744,27.482648335300595,53.40060166837763,-0.19523443281650493,1.34985090816492,0.19999999999999998,7.91,59.8830434795567,60.55,72.5593131267747,11.0,12.956456584453402,31.9204190864749,48.2983790859053,17.6263214658841,61.7974687973849,5.0,6.0,0.27375152707099903,0.3100278079509741,66.9624896439687,-2.154887718705788,42675.7658926369,80.0,65.1666666666667,64.3375,56.3833333333333,35.0,-0.6782290339469911
LAO,-1.08315575122833,10.149139712285285,1.4829027544755344,16.501912938612133,94.72195196770367,52.5543163013697,-0.7393365502357478,23.1554473691925,4.48,5.95,10.7570323535706,46.550000000000004,73.0433642024919,11.0,22.848953552005298,3.77477549234693,12.1572399036409,85.5882818977166,14.568928948461,5.0,6.0,-0.8407343626022341,-0.8828871250152591,41.0498993391489,-3.5146896143792077,10775.9170053237,76.6,64.3333333333333,67.55,34.91666666666669,40.0,-1.7927041053772
LBN,-1.17952060699463,10.159641506146283,0.9786654916181485,16.01512843897089,73.2261665361326,57.3590620300189,-1.20542764663696,5.13651259232765,0.69,1.92,4.86766853650621,49.7583333333333,72.88516448095547,12.0,37.0101404353366,14.5615463575343,72.5331309773897,0.580864017305197,66.9890402311043,6.0,6.0,-0.7688145637512211,-0.905838549137115,87.4214492992388,-18.2746211334062,22606.9163341072,80.0,66.0666666666667,67.79375,49.7583333333333,30.0,-0.5561332702636721
LBR,-0.904334425926208,11.275092540467853,2.043563869786199,16.02861731292303,67.44699425529093,58.017216536229,-1.45912337303162,0.0150390753332307,0.0,1.6827386132658961,10.773075575420235,33.4416666666667,75.42431196845045,12.0,6.607172332965616,6.483219436885726,94.5412950222774,1.96308537456356,27.8007247335896,6.0,6.0,-1.0389438867569,-1.0347945690155,38.8263231219741,-8.61770619302418,1112.70936080696,90.0,62.60000000000001,70.2375,29.325,40.0,-0.07480082660913479
LBY,-1.58354818820953,26.307589319978575,0.792585570346344,20.613278878430226,84.87494735570107,44.72200259084009,-1.85938096046448,0.0,0.0,0.65,16.9769503546099,10.3166666666667,68.45182452456352,12.0,6.33719822489294,16.0558464292641,64.2371041012794,13.6919589887615,49.6187785883507,6.0,6.0,-2.22100520133972,-1.88296401500702,88.3298040421117,-26.6194473081957,16003.101245016102,20.0,21.3333333333333,42.90625,12.8333333333333,20.0,-1.36199402809143
LCA,0.5402529239654541,11.285672,0.5312449999999997,16.19682,42.921111,51.5202815656824,0.3071178793907167,9.33224017462958,5.63,4.59,2.21908721375497,59.85,78.337,12.0,32.6780741913472,7.82918149466192,79.3118346304672,0.177888284034748,74.9145919042952,7.0,5.0,0.3721134066581728,0.6609157323837279,70.4066659420362,-28.408160732738196,23845.1503877142,90.0,73.5666666666667,57.81875,59.800000000000004,30.0,0.872128903865814
LIE,1.9591908454895002,14.45496702517744,0.6428035941523004,23.18527496692965,58.46335327141389,42.0204402944805,1.76157629489899,13.980684045713165,5.009414370155789,5.23913057968928,10.998718401467684,48.246260477117126,81.6754517351477,12.0,55.49114475556611,37.9917775892191,73.8517381632145,20.34028958454897,97.3502269793651,5.0,7.0,1.6205517053604095,1.71570253372192,56.1414010408873,-2.6984639004080804,69902.97501430904,50.0,69.0674366435095,31.34375,48.21319566776396,68.40592526496737,1.26039183139801
LKA,-0.330326974391937,4.92827495911882,1.7116388551629997,13.0420598343782,53.8388752037228,35.0876253700474,-0.0790826529264449,1.25639280641254,0.26,5.360000000000001,32.7736384094614,83.775,81.10399999999998,10.0,9.09258229566812,9.0215325743124,74.6515268202096,4.27473244926467,40.7995361467089,5.0,5.0,-0.2259147912263871,-0.005844791419804016,57.8323873797115,-1.9232204492045495,14283.9691310127,100.0,81.2333333333333,77.5875,82.125,45.0,-0.05208963528275503
LSO,-0.14102163910865806,4.19908433746564,2.2934907026540503,24.8934168147604,43.6817080097793,65.6023602756052,-0.9786319136619571,0.0339450853606886,0.62,2.77,0.167765518347204,47.975,75.6448103948789,13.0,0.0374855712953873,0.259529188603816,54.7829265814977,0.342981202605886,9.41423137003652,7.0,6.0,-0.669014096260071,-0.4878985583782199,51.8634418089356,-5.7027848612109695,4834.6770511002,80.0,35.5333333333333,62.106249999999996,39.6416666666667,40.0,-0.0017442011740057867
LTU,0.7785606980323788,0.9691552115379499,1.0288073309862797,23.6332461109165,42.3184593497387,48.0726142027526,1.0149097442627002,12.0095660933711,3.92,6.18,8.76929286245302,69.1916666666667,82.777,11.0,47.3841695123852,29.0586022271697,84.9501062032985,1.37745893460906,87.8603647155437,4.0,7.0,1.08017456531525,0.94848245382309,61.017009443642905,-1.2977766289500616,30834.010834147903,90.0,92.3333333333333,70.55625,72.5416666666667,100.0,1.0041809082031201
LUX,2.02369952201843,1.02804099898325,0.538971767251994,22.384975964395498,38.8460449249671,57.9228768633095,1.7923889160156203,5.61923854995663,1.7399999999999998,4.34,3.70696242087602,60.9416666666667,79.443,12.0,47.817566265374,23.6301620572538,92.9995333276294,2.46268531504244,97.35022697936509,6.0,6.0,1.8381770849227899,1.73590040206909,79.3002230832453,-0.46016216487410516,199241.239358822,80.0,93.6333333333333,64.95,64.2916666666667,100.0,1.49746370315552
LVA,0.6931095719337462,3.09137577308037,0.7707695725578428,26.0445569315771,87.3204564608045,49.8679382929129,0.8380927443504329,20.0336000956914,10.94,10.8,17.6147033242834,65.9916666666667,83.03499999999998,13.0,43.9789663241808,24.3109798246349,87.97393818167,1.54720753300128,90.0845655229637,6.0,7.0,1.18040430545807,0.9221363663673399,62.3876227829268,-5.169079798866008,27847.598688114802,100.0,87.8666666666667,64.8375,67.6416666666667,100.0,0.8686856627464291
MAR,-0.40995046496391296,8.79376526247322,0.6882148679827079,10.5846043850511,69.99689206741019,58.63815111743711,-0.1860656589269639,4.38907114524744,1.9000000000000001,4.76,13.2384332060297,38.25,74.62724069460597,12.0,61.6490224668466,11.9727360655515,75.5239870280036,1.21454171930142,70.7644326619277,6.0,6.0,-0.047914836555719514,-0.18695077300071708,53.1903022793513,-7.886688760609351,12611.482822220898,60.00000000000001,90.6,76.98125,69.9333333333333,50.0,-0.592912673950195
MCO,1.26545393466949,11.150220958423738,0.07322792158794807,21.935140432693554,65.87916223496353,38.58804284796431,2.02838921546936,40.13521270986261,25.359721792481473,19.839549731900373,11.374525127887601,45.48970206840083,82.17215668215827,11.0,71.32917501554937,56.04428039832668,70.40262569554324,33.80576586002146,96.09068072591221,5.0,6.0,1.33542132377625,1.3668347597122197,85.1038555525387,-8.127270837575278,69785.67031497395,50.0,69.05104834931466,29.6125,56.79586281775239,48.98261357578801,0.6729398965835572
MDA,-0.586998105049133,7.37754096553309,1.9000575670606,26.7902233087785,241.799361831713,54.2475890476022,-0.533600270748138,2.23908642857928,0.21,4.65,23.7077904292366,62.5416666666667,70.699,11.0,40.6799689353413,24.3344727322758,82.3887908270921,0.975131327365966,62.765789395435796,4.0,7.0,-0.01091606821864864,-0.5150055885314939,54.0947225317709,-8.51934824672949,9538.41687968641,100.0,95.3333333333333,63.43125,62.5416666666667,89.99999999999999,-0.05629202350974074
